at_gw1,at_gw2,at_gw3,window,rip,gw1,gw2,gw3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.278189363,0.552835464,0.449021754,5,0.578325456,1.208022885,1.343107417,0.859978727,2.395221767,2.995290458,-1.784314632,-3.758798006,3.698575646,3.381513717
0.805766098,0.980119851,0.491159594,2,1.175460299,1.946592567,1.449911376,0.672152,2.267938421,1.400576177,1.947745856,0.621485943,1.620070887,-1.409433726
0.497864989,0.633180561,0.386212493,13,1.600152226,1.202816954,1.331646347,1.558415494,0.61040396,2.784879553,-0.231125403,-1.897012427,-0.712823905,-3.606665693
0.370323799,0.448817868,0.084116336,10,0.91592968,1.823907313,1.619003002,1.625695857,0.844047449,2.507807945,-0.854738506,-3.044130336,0.511526286,-1.251615812
0.620514462,0.710656532,0.195420251,5,1.209773165,0.972843334,1.713730984,1.870524639,0.982429697,2.275039975,0.906653708,-1.111266973,0.478927043,-3.188373253
0.807553555,0.437146668,0.770414907,2,0.982509523,1.98095869,0.920352461,0.674661895,2.518209862,1.104964903,1.885564915,-0.592947731,2.276082382,-0.235751241
0.729533056,0.04003294,0.510738813,12,1.272102253,1.936873188,0.506594663,0.721703325,1.075714342,2.70848357,1.050500886,-1.854715691,0.405293391,-3.478879124
0.895547968,0.807105184,0.221803589,12,1.340922207,0.636590667,1.82100651,1.349783019,1.925341191,1.832567795,1.7919518,-0.486721798,1.526743218,-2.411492991
0.891604335,0.81550698,0.241120726,11,1.73785222,0.601277455,1.489646523,1.565515766,2.013498858,1.866500576,1.875164588,-0.532542815,1.631739636,-2.388843568
0.529855126,0.084150212,0.115533511,13,0.981159857,1.695171137,1.457292497,0.5427997,0.613757471,2.848584603,-0.137065237,-3.337481768,0.478052529,-1.884886484
0.704199787,0.605237472,0.942997464,6,1.336251193,1.219127649,0.925678263,0.615634854,1.385885484,1.806615148,1.346348794,-0.690562574,0.905566617,-2.432607876
0.854864983,0.618140172,0.843755425,9,0.884769916,0.767464035,1.089137179,1.548470292,2.761540728,1.228349428,1.676998365,-0.39254607,3.593118586,1.16719287
0.646736245,0.526117986,0.767826649,9,1.561767103,1.522865807,1.116603687,1.146266949,0.865951566,2.114352252,0.817578441,-1.099971961,0.275542867,-2.936193638
0.73950142,0.572883793,0.833194411,11,0.578989478,0.669557659,1.10666877,0.799085724,3.466902671,2.876819248,0.463323122,-2.139158361,5.695068352,4.236366613
0.265213399,0.625407481,0.132182523,5,1.829377993,1.304239629,1.946134345,1.198273924,1.326459256,2.977253608,-1.113947374,-2.120014704,-1.492084733,-3.778668912
0.213076679,0.807587466,0.660010845,2,1.779936614,1.479169231,1.626315712,1.293338527,1.602890534,2.259329395,-1.411582726,-1.352243374,-1.762987862,-2.943803706
0.018022777,0.662244004,0.05451243,3,1.462727038,1.294976799,1.548957083,0.98214126,2.587153718,3.57387215,-2.498166695,-2.984136215,-2.642679931,-4.194051041
0.067122129,0.967250701,0.028581109,13,0.791468984,0.679846023,1.929304615,1.612014839,2.33149273,2.042333632,-2.907757396,-2.88180094,2.153557146,0.747748671
0.051391279,0.174687169,0.58417767,3,0.56959717,1.369030062,1.077809768,1.951189086,2.691214897,3.227812643,-3.257792678,-4.755110498,2.816321995,2.542374216
0.534304822,0.429483033,0.348943456,10,1.56991263,1.684067891,0.55121172,1.485353081,0.504653274,3.024035618,0.164257308,-2.217954126,-0.442658251,-3.799622645
0.085651139,0.815285583,0.800612101,12,1.106001105,1.508645566,0.797194823,0.8725558,2.32711634,3.19027908,-2.190449227,-2.92818603,-2.447459053,-3.584965711
0.941139868,0.021148825,0.081191278,5,0.968146093,0.934663115,0.93875798,1.195250597,3.269110194,1.548275063,2.656398051,-1.553324806,3.611187681,-0.825314478
0.271261483,0.642866521,0.980835082,4,1.646368149,1.106713297,1.162691122,1.147883827,1.268881092,2.388229006,-1.073736294,-1.640233535,-1.396772484,-3.028868511
0.666432628,0.135970917,0.252729909,12,1.424545576,1.341212844,0.948796739,0.806149519,0.803251508,3.136656936,0.690675085,-2.351832264,0.152912446,-3.906160486
0.001111968,0.61174523,0.357369738,11,1.073436558,1.972323677,1.631543969,1.70957839,2.666871835,3.102172752,-2.608372927,-2.856036952,-2.660338139,-3.367962793
0.472164741,0.363322654,0.439357816,13,0.928263106,0.93408195,1.570398057,1.111311736,1.003414385,2.136114966,-0.561282129,-2.743085076,1.332382806,-0.719838028
0.164816891,0.584816203,0.568807212,4,1.119165111,0.70963549,1.382874494,0.746962766,1.774751358,2.938061787,-1.707724215,-2.491342247,-1.783063615,-3.461396719
0.583121898,0.605880645,0.467980347,3,1.773165462,1.261182883,0.57245582,1.38215817,0.891699832,2.373667368,0.733913314,-1.418500323,0.270489141,-3.12871883
0.477018181,0.181951057,0.951602608,4,1.879972668,1.635008728,1.546666478,0.713118734,0.507136699,2.944351792,0.155008098,-2.149711625,-0.427999982,-3.697411124
0.328480872,0.378088715,0.626145662,10,1.147929379,0.730873965,1.393769517,1.565826371,1.118045966,2.948295571,-0.975074145,-2.285427041,-1.208970768,-3.66223138
0.653281093,0.021116677,0.452896583,10,0.749695796,1.031685911,1.934367995,0.833319849,2.283017523,2.428506746,0.376763372,-3.425760156,3.628723348,0.977409052
0.062449355,0.933984853,0.596390718,10,1.127053164,1.096419238,0.984753667,1.734927458,2.365910875,2.871409906,-2.297911013,-2.351175522,-2.404633477,-3.487824941
0.558645193,0.931202592,0.886054579,11,0.792906671,1.358213109,1.166120618,0.978144896,1.610732195,1.674921014,-0.100294185,-1.321128513,2.574476128,2.125993966
0.063879506,0.056799069,0.02431874,4,1.725166025,0.623478822,1.08251114,1.465183672,2.259749458,4.677849421,-2.268350494,-4.25648981,-2.193132217,-5.183972266
0.227796651,0.718522518,0.910841008,2,1.268256617,1.279680468,1.30819982,0.768861674,1.514375131,2.553660224,-1.338143957,-1.828019379,-1.642027181,-3.129761431
0.83904301,0.055747953,0.739618393,13,1.324164679,1.490948414,1.365662336,1.741215703,1.531293691,2.465447056,1.474849601,-1.435065375,0.951730449,-3.377428537
0.45985537,0.958362624,0.107312216,4,1.137563623,0.507751123,1.860104631,1.729800671,0.537479061,2.008487137,-0.019818314,-0.919256299,-0.319098317,-2.865100734
0.380707569,0.440433771,0.327616531,6,0.532135073,1.793233835,1.250377087,0.619082859,2.070956838,3.177385191,-1.087531093,-3.921698887,3.352536553,3.657352209
0.906669163,0.068274297,0.943484501,7,1.169092579,1.818826615,0.689936311,1.160018963,2.491497823,1.623624331,2.435033825,-0.325574012,2.005092204,-2.075660721
0.055819524,0.74608093,0.22497405,4,1.033613329,0.995000649,1.412894364,1.510296207,2.077728849,2.619083019,-2.398078756,-2.751223938,-1.38833032,-2.360713573
0.270682488,0.964564854,0.962566181,6,1.502189513,1.95060459,0.717441897,0.810432061,1.355662438,2.628765118,-1.081604514,-1.950952311,-1.620238713,-3.235124152
0.274158145,0.767829225,0.946301037,2,1.891817925,1.368237152,1.003799388,0.721233596,1.289932809,2.59110804,-1.068765524,-1.889864332,-1.429520672,-3.137487956
0.576685766,0.011907763,0.736293902,4,1.902497126,1.150432229,1.673245058,1.636889977,0.798567246,2.846468091,0.701964969,-1.945157512,0.219609179,-3.700429244
0.802363195,0.506826374,0.729767672,10,1.510614548,1.987925724,1.943761176,1.28431727,1.606205571,1.88355933,1.60260605,-0.629230601,1.001393753,-2.715328387
0.921408295,0.365972774,0.607745881,2,0.851351513,0.773264714,1.165509029,0.78790964,3.7436012,1.447982659,2.307849338,-0.708548122,4.507638836,1.48948502
0.87227239,0.322160923,0.36563031,7,1.996016379,1.988126015,0.966255595,1.977847408,2.282400117,2.14602689,2.2524021,-0.932445436,1.759762944,-2.943489579
0.327456148,0.781840836,0.249519548,11,1.939625535,1.946107961,1.160805603,0.907616657,1.227967891,3.045903532,-0.947304369,-2.293783504,-1.505601079,-3.764222791
0.547522109,0.782269485,0.794595693,11,0.501570113,1.396875266,0.902522462,0.669644854,2.647477458,3.296834503,-0.534529931,-2.942739857,4.486436102,4.783578562
0.059701985,0.201351772,0.850666051,12,1.597651101,1.092434133,0.96651899,1.098895473,2.389687224,3.82395156,-2.323747314,-3.418135888,-2.424328191,-4.31447297
0.286609347,0.423908577,0.311378413,11,1.117957211,1.550103351,1.908464694,0.706614957,1.393019645,3.237290985,-1.174672256,-2.673646518,-1.607947092,-3.879587872
0.022565535,0.689448611,0.277798351,3,1.601800483,0.934718698,1.132350163,0.711474814,2.508712552,3.600775409,-2.481849852,-3.170051955,-2.492374143,-4.066666749
0.573906146,0.347578162,0.187963061,13,1.383305526,1.328110304,0.732277438,0.517788248,0.528558983,3.166338834,0.151242068,-2.484701268,-0.39218714,-3.831391477
0.567630982,0.648125176,0.846163157,3,1.999039662,1.499584116,0.847287235,1.954923169,0.815546242,1.697761638,0.659283887,-0.501645409,0.146177885,-2.437453581
0.224917196,0.026097215,0.132807547,4,1.408755118,0.530749048,1.499620529,1.132811833,1.461026059,4.313491419,-1.376912966,-3.797570712,-1.457299655,-4.893771983
0.97207072,0.146075805,0.770473939,11,0.968025607,0.718931214,1.789157138,1.212243069,2.886478159,1.401220167,2.193034117,-1.366649335,3.275320706,-0.756596522
0.465053406,0.781415726,0.097969982,7,1.191520627,0.891445714,1.954128534,1.538828452,0.517081313,2.447906478,-0.101150317,-1.416238687,-0.49506722,-3.346433246
0.656601376,0.979217359,0.928493292,12,1.120016575,1.463368324,1.903308182,1.429224326,0.76328443,1.228090583,0.649623657,0.288676621,0.083775111,-1.735042934
0.759059998,0.065750599,0.426551522,9,0.813110638,0.787656879,1.041588749,1.399092429,2.59562485,1.770805266,1.078604778,-2.385470892,3.735626526,0.863035917
0.149521017,0.868703137,0.965882343,5,0.613219566,1.192078353,1.180552039,0.789196584,2.446777651,2.970143182,-2.568958672,-3.258601213,3.108830379,3.84293949
0.608888358,0.830597143,0.542930901,3,0.795624024,1.774107806,1.848821459,1.618970524,1.888636785,1.277456199,0.644368716,-0.468269561,2.691682715,1.526894296
0.725655724,0.987094381,0.988341132,11,1.976430095,0.976660395,1.007405283,1.294515204,1.141863974,1.446556112,1.046780619,-0.035039336,0.61209629,-1.91481231
0.859274782,0.660830404,0.344939843,9,1.185688497,1.467259522,1.723570376,1.194795486,2.00940499,1.801737225,1.957547633,-0.506745698,1.536338168,-2.471012061
0.141618315,0.128232383,0.857971738,7,1.194259644,0.905708877,1.178819739,0.587572082,1.94146065,3.932371922,-1.870162434,-3.550838408,-1.985831491,-4.396733769
0.407866714,0.179544263,0.919832668,12,0.528501477,0.75319461,1.501728272,1.255429935,3.054946715,3.116300969,-1.530249248,-3.952569376,5.165833767,3.579237192
0.296409154,0.16730379,0.893902557,4,1.438867468,1.799549827,1.056531214,1.995012352,1.177376046,2.675383515,-0.888966785,-1.892549381,-1.41590853,-3.427238806
0.80156281,0.16465598,0.513036618,6,0.893273208,1.306667981,1.260265633,1.621174738,2.560185529,1.370855102,1.748816293,-1.56584327,3.095158468,-0.04158463
0.465717609,0.901434637,0.968764033,5,1.997821321,1.146536241,0.684446933,1.359629411,0.516219442,1.865722517,0.030736739,-0.904189313,-0.454421726,-2.516186354
0.633955578,0.568353155,0.97878645,6,0.649303283,1.470403839,0.862055269,1.050615156,2.505530745,2.392797799,0.543718016,-1.639230756,3.946172756,3.527410617
0.802366685,0.043127957,0.262167367,7,1.2498775,1.033344724,1.499641998,0.87125974,1.870036301,2.950482713,1.792882638,-2.042838211,1.459365184,-3.793702656
0.312744808,0.979028345,0.441133158,6,1.869053003,0.558379687,0.947284932,1.131244648,1.069822658,2.571524668,-0.926825772,-1.857485035,-1.103566718,-3.167323475
0.920558161,0.284270124,0.542134674,7,0.991623797,1.418909921,1.988581744,0.924147799,2.848558807,1.392571699,2.411249236,-1.170000399,2.92725215,-1.109156667
0.207124417,0.495207008,0.0639029,6,1.003293106,0.638880001,0.730078032,1.806194729,1.314121237,3.117337142,-1.642016063,-3.658141133,-0.118018705,-2.354116108
0.287078499,0.31664188,0.300793547,10,1.694124551,1.683149183,0.991854072,1.832528908,1.368252017,3.69585401,-1.13382785,-3.007711283,-1.608121818,-4.428297803
0.907274678,0.470443735,0.937511561,10,1.613099653,1.204141043,0.650381857,1.914853919,2.195274285,1.469713446,2.103787117,0.1177194,1.742960441,-1.70149274
0.075882325,0.374844587,0.184954994,13,1.118288231,0.951889005,1.48555493,0.926456674,2.307158246,3.878783943,-2.262200578,-3.533565332,-2.321116541,-4.373810868
0.381121703,0.688206301,0.981588334,3,0.884428728,0.584123118,1.97160971,1.720933664,1.426877213,1.095145069,-0.759724078,-0.603735744,2.155595716,1.076039884
0.939203056,0.082052853,0.617379589,12,0.518672325,0.991036944,1.488823611,1.36985289,4.040070671,2.552450233,1.458745886,-2.514072444,6.074113099,3.344028652
0.139566801,0.696474261,0.147140016,10,1.905442119,1.694016324,0.538123342,0.678253338,2.077122906,4.067987366,-1.894261549,-3.679662665,-2.259530006,-4.528028904
0.32361156,0.762767077,0.295675405,8,1.07028343,1.15140138,1.213961648,1.374866941,0.97647175,2.444761813,-0.933872967,-2.163917699,-0.919965261,-2.714850236
0.30538787,0.012403428,0.599230046,7,1.21686038,0.543957919,1.673211065,0.500827219,1.125141267,4.023975954,-1.00780983,-3.528921186,-1.164741127,-4.578355927
0.989154603,0.757173914,0.322017913,10,1.77132651,1.04029662,1.525311258,1.099178029,2.667311585,1.65345983,2.523779022,-0.059586503,2.277092054,-1.766535871
0.71122084,0.586897637,0.432002819,6,1.801568146,1.546978939,1.027195913,1.550131276,1.423254805,2.074457695,1.409319878,-0.924616373,0.902485851,-2.888643204
0.207273796,0.776395845,0.563487216,8,0.845438925,1.56996597,0.883190606,1.441375723,1.462113693,2.095255047,-1.809849006,-2.961623133,0.805215566,0.609360976
0.459007496,0.716617428,0.843348932,13,0.838656281,0.959473425,1.812618276,1.512428082,1.438713705,1.356696038,-0.740672137,-1.454179194,2.218811802,1.05429887
0.604824517,0.866250802,0.698208235,3,1.066685492,0.884282752,0.553765539,1.051735832,1.098823671,1.449921859,0.799615973,-0.95486288,0.768970959,-1.615813397
0.761221826,0.062856623,0.511930628,7,1.673935006,0.984755423,1.855260116,1.612916918,1.630646,2.852461657,1.558817117,-1.873537264,1.209752812,-3.789989114
0.717588417,0.258656327,0.431249453,10,1.239610232,0.609512956,1.445716803,1.929170002,1.176177315,2.69786512,1.047788168,-1.721330867,0.731117842,-3.604260621
0.999981957,0.123017805,0.215193911,5,1.199634884,1.965205383,1.773489776,0.984255777,3.258941875,2.4220989,3.171391898,-1.273731773,2.824996854,-3.141301364
0.766896083,0.423730421,0.013376105,9,1.702804492,1.829413005,1.312776147,0.991242275,1.486788883,2.626782224,1.485227041,-1.612782983,0.928730087,-3.505770051
0.310023065,0.878241864,0.468026225,4,1.896715675,1.905439156,1.231004772,1.644149043,1.111801929,2.415841489,-0.803540132,-1.477693147,-1.363564454,-3.220269134
0.454819605,0.056862737,0.644738028,11,0.840623264,1.85178915,0.631114166,1.718058956,1.017071363,2.103919599,-0.530773429,-2.91278661,1.388713102,0.388942311
0.918730286,0.535334753,0.697759652,10,0.825312052,0.618088777,1.938701533,1.951476328,3.275351453,1.218091275,1.84856792,-0.603267857,4.458353715,1.093913377
0.82752075,0.261058089,0.762328687,8,1.459026993,1.876167148,1.568575932,0.718538179,1.908760416,2.219718547,1.895397078,-1.151026839,1.392404129,-3.045072766
0.814204778,0.501647463,0.037734512,9,1.254396646,1.529511205,1.906386365,0.527995765,1.752642745,2.226062253,1.719642362,-1.122293804,1.253284577,-3.034508284
0.023564414,0.524110854,0.730223059,7,1.460049571,1.572855649,1.619081992,1.366145469,2.604319937,3.104220009,-2.468621352,-2.457857671,-2.713230478,-3.785416178
0.38405048,0.802528292,0.112994911,13,1.868655046,1.018006966,1.081578234,1.015962967,1.003380465,3.110001046,-0.801832221,-2.404406229,-1.150901714,-3.790379631
0.345782244,0.81691924,0.96489326,12,1.851399264,0.706817053,1.919059427,1.16203307,1.11155307,1.912331479,-0.966542976,-0.930998549,-1.190106639,-2.633480735
0.978142316,0.689187268,0.034278026,8,0.815440462,0.741333381,1.035136999,1.347148372,3.745690045,1.476595895,2.367297582,-0.969693868,4.976738929,1.549200064
0.714537695,0.793826296,0.50689519,2,1.314416894,1.63089316,1.167895116,0.761089117,1.71379258,1.67996888,1.421396855,-0.303741847,1.043284999,-2.252143818
0.153447539,0.482566989,0.885473827,13,1.301850449,1.57221477,1.183563509,1.603419945,2.046097325,3.025888547,-1.880307658,-2.381488786,-2.212852577,-3.706143023
0.379261774,0.830269413,0.382870698,13,1.560919634,1.889517487,0.762854109,1.786885701,1.065167294,3.079157044,-0.774349555,-2.291325672,-1.342806523,-3.849980791
0.421338754,0.644568328,0.304476035,8,0.95266078,0.78900738,1.460746648,0.588760434,0.91436562,1.735667423,-0.559375917,-2.203797109,1.159717086,-0.409623238
0.958529348,0.449930904,0.561156177,2,0.765036918,0.71311187,1.477693831,1.482570769,4.248238555,1.629264783,2.425594316,-0.530402872,5.428291432,1.977153699
0.246322811,0.519055864,0.064594882,3,1.867285354,1.53453681,0.687121443,0.981905303,1.420738272,3.812323573,-1.201837929,-3.270702362,-1.606677753,-4.383192038
0.947470711,0.90570334,0.240788892,9,1.585959893,1.536635955,1.345400524,0.848611702,2.521149055,1.531268421,2.438114772,0.194095351,2.072841315,-1.551599272
0.320010644,0.75652068,0.769222456,7,0.714770344,1.366911238,0.927981513,1.475645295,1.727899334,2.176577617,-1.334735319,-2.555083286,2.530583606,2.403380595
0.455694637,0.759509189,0.175653212,13,0.894556488,0.602619757,1.934080361,1.268032454,1.334371194,1.612332086,-0.735488024,-2.05872824,1.998999972,-0.050761813
0.482119782,0.496432613,0.059067805,5,1.314151818,1.428334618,1.259704005,1.821951043,0.505824219,3.241205663,0.142776757,-2.325544496,-0.408234053,-4.110893764
0.409654128,0.78849961,0.845239858,11,1.132094699,1.616687572,0.822521267,1.67132059,0.850424616,2.222176565,-0.540976594,-1.431105028,-1.076690666,-2.950135727
0.295896467,0.682384575,0.281518578,3,1.63146448,0.749638907,1.46568152,0.766620748,1.127867305,2.785250187,-0.962379166,-2.049045299,-1.169956523,-3.430874453
0.487521673,0.970513869,0.566174365,11,1.734748709,1.579407943,0.703580915,1.988155602,0.583995545,2.395515927,-0.14112074,-1.4498862,-0.717164919,-3.199104367
0.264095209,0.440358207,0.578521453,11,1.909286615,0.890158452,0.838145784,1.418422922,1.447284007,3.333074423,-1.325545659,-2.767019159,-1.540352812,-3.927047434
0.993476704,0.769678711,0.462449694,5,0.81024422,1.176755879,0.542479866,1.890751389,3.985580674,1.732604034,2.859423574,-0.021610843,4.927221045,2.063324555
0.821085702,0.675728428,0.654354113,7,1.054750805,1.828889797,1.206004456,1.937503259,2.072881738,1.093628304,1.92852603,-0.113224433,1.73705782,-1.289418946
0.219841006,0.92502679,0.335213116,7,1.294733444,1.122408627,1.481572975,1.015132584,1.57866995,2.554652786,-1.437348962,-1.768880795,-1.706431818,-3.251614319
0.835579788,0.639624194,0.472155353,7,0.879223391,1.82474761,1.279825008,1.964371525,2.589701425,1.013313745,1.891218646,-0.663445315,2.998655844,0.390179553
0.708933353,0.458289292,0.943781094,12,1.13121723,0.884252815,1.568272729,0.824875718,0.991457375,2.080156768,0.868929889,-1.182904639,0.448508359,-2.867427115
0.008175764,0.237302922,0.581390321,8,1.897774426,0.527499357,1.728890998,0.82847269,2.511536107,3.934015196,-2.572936225,-3.500804942,-2.389207421,-4.449400052
0.548980693,0.775028431,0.350115366,3,1.663459236,1.540930276,0.816547537,1.268074685,0.735391768,2.351651263,0.555509231,-1.357512648,0.02901654,-3.137856891
0.517537104,0.806039926,0.332849168,4,0.545980026,1.68924093,1.596958076,1.348775288,2.361297693,2.361876425,-0.161393322,-1.852871771,3.929058681,3.382862903
0.332437162,0.550737563,0.280799247,3,1.626500857,1.853074325,1.636393627,1.043345127,0.996191123,2.947115028,-0.683567309,-2.099400599,-1.215413065,-3.730496418
0.910970181,0.300674884,0.710245648,5,0.803810186,1.53789646,1.625565628,0.948411047,3.430312636,1.405946047,2.413590668,-0.992971817,4.204112151,1.416854631
0.758798465,0.711916759,0.435128301,6,1.934463475,1.192978604,0.662848393,0.612735181,1.701642284,1.858492924,1.656056466,-0.717705049,1.251026278,-2.385226782
0.722489705,0.165370866,0.655597293,9,0.771629473,1.754617127,1.421233991,1.895509511,2.176963554,1.601810746,0.987341071,-1.922893412,3.028961815,0.998608694
0.217574263,0.320505322,0.219879365,8,0.612802958,0.992045394,0.880166265,1.900106028,2.517415891,3.138672525,-2.258989224,-4.759864554,3.644685314,2.054769954
0.955063157,0.321552016,0.427037899,9,1.345723829,0.783848364,0.527117347,1.199944806,2.576646407,1.864283144,2.413865017,-0.596127271,2.263774544,-2.004605486
0.686890461,0.860420402,0.679550483,7,0.843787293,0.961443324,1.807677185,1.835859551,2.203121023,1.181645963,0.902079104,-0.174270454,3.161336548,1.316906349
0.805159612,0.406617771,0.099776967,9,1.1894336,1.765868035,1.185975424,1.246411865,1.699910475,2.527753436,1.687295004,-1.494356559,1.164668276,-3.389076615
0.926966846,0.652341888,0.154320541,3,0.704660463,0.678261022,1.622113375,0.673069244,4.231449602,2.114190596,2.250214116,-0.591837672,5.793783767,2.972120521
0.033526056,0.486556588,0.511643384,10,1.556518708,1.36340368,1.989436663,1.456333518,2.535804696,3.316044831,-2.431962159,-2.620962548,-2.611733376,-4.051991958
0.686408327,0.745053022,0.104285995,8,0.995552113,1.286090208,0.68750796,1.462637382,1.436072048,1.689517037,1.000132698,-1.721707103,1.488330572,-1.316106934
0.723827988,0.172656691,0.699145667,4,1.15036725,1.022810201,1.312043787,0.728940114,1.601679107,2.380121098,1.541703716,-1.474289769,1.162645242,-3.157952382
0.518634825,0.839323075,0.478995089,2,1.814910692,0.648930016,1.939666788,0.567361267,0.782737956,1.691860221,0.280595268,-0.459342873,-0.030835047,-2.278362497
0.357223509,0.416530258,0.260021587,3,0.837109991,0.567836738,0.711689775,0.5885784,1.698101767,2.463497319,-0.980329803,-3.591674274,2.649951189,1.25706987
0.220989723,0.660465002,0.835828937,6,0.53241962,0.99287042,1.904694104,1.341086975,2.830656299,2.752427855,-2.339687857,-2.649310721,4.294196298,3.791344056
0.860410777,0.043330568,0.467907939,4,1.029905663,1.834322436,0.908156478,0.724221425,2.588048469,1.545107418,2.345007072,-1.203690584,2.360324025,-1.468235212
0.80312858,0.797977098,0.204551506,9,0.661167248,0.843998243,1.82557257,1.924265924,3.343790645,1.659506775,1.156998291,-1.309025579,5.062779633,2.03734051
0.18063422,0.583485566,0.285636635,12,1.87307233,0.78467262,0.897013765,1.685515165,1.827632625,3.679602888,-1.766598954,-3.128523017,-1.857305147,-4.280913197
0.184402608,0.655238377,0.290817528,10,1.744465963,0.886470899,1.625313059,1.593045894,1.784396011,3.176615936,-1.70283508,-2.448494632,-1.843926851,-3.914178524
0.245494194,0.547805943,0.852662799,3,1.155148833,1.011682431,0.92773255,1.202397943,1.391116313,2.737372493,-1.235523845,-2.142200055,-1.486583422,-3.328380384
0.617384423,0.005973344,0.494621194,8,0.566228128,0.887601008,1.529281868,1.190752941,3.093219546,2.809147924,0.04392052,-3.733943236,5.205292548,2.78860583
0.991457752,0.995423928,0.720688854,9,0.610414093,0.84547979,1.0778781,1.22401965,4.340720621,3.089383068,2.12678532,0.067357795,6.317838631,4.551248087
0.719417243,0.695408104,0.437982202,11,0.959859422,1.277001524,0.518428391,1.655077756,1.540882698,1.398924295,0.922192826,-1.53292962,1.745565902,-0.533539415
0.440002383,0.088428823,0.003304734,13,0.771917821,1.076870668,1.037717311,1.013511582,1.677398462,2.865823925,-0.913295199,-4.263081767,2.650345877,0.796773323
0.257008591,0.362239105,0.006025083,12,1.265684433,1.103336986,1.157899032,0.555559609,1.522618261,3.90885169,-1.37780557,-3.418241272,-1.65026984,-4.448266367
0.983476613,0.888741299,0.69825628,2,1.694923885,1.317289092,1.367156035,1.580406526,3.391961086,1.533173182,2.917880551,1.120445161,2.94770725,-0.837099805
0.896742299,0.554096591,0.990113424,9,0.687458391,1.460543012,0.884107679,1.467862832,3.351873963,2.237030046,1.821907819,-0.451820054,4.606338476,3.212963589
0.292351701,0.048956675,0.185855398,6,0.835038102,0.624368795,1.93960102,1.439349304,1.684877347,2.947148925,-1.414915707,-4.145428655,2.37071037,-0.488148959
0.585522192,0.09552921,0.894811119,2,1.003516872,1.134922942,1.56041462,1.000811013,1.29199448,1.959384214,0.587330743,-2.039432776,1.251244141,-1.468117129
0.223758772,0.002994224,0.332262003,4,1.312284854,0.552990699,1.414214168,1.080627217,1.468457968,4.147019533,-1.382029177,-3.648842399,-1.46941357,-4.709633009
0.477764204,0.228500716,0.172597287,13,1.489911729,0.791356053,1.413460057,1.780456197,0.658696734,3.669015149,-0.360332147,-2.906700952,-0.71807658,-4.454100701
0.029437821,0.553068771,0.40942713,12,0.729592663,0.906032577,0.901993427,0.563397206,2.528441501,3.292619723,-3.1898914,-4.996407343,2.312356223,2.165081019
0.889201672,0.390816508,0.598243451,10,1.922569554,1.60942643,1.025917913,1.338920237,2.089441053,1.933125547,2.038345803,-0.712390941,1.567121151,-2.572696239
0.093812203,0.217213728,0.56531425,4,1.563067788,1.641112829,0.904235323,1.094999327,2.2402838,3.945759597,-2.067471523,-3.480045663,-2.392531182,-4.486078855
0.824181165,0.450929073,0.855928038,3,1.918281673,0.533445283,1.995966468,0.645694048,2.280054123,1.734189377,2.041519844,-0.443524786,1.938271489,-2.333716464
0.693516019,0.909242377,0.812523096,11,1.969099167,1.126124676,1.908868643,1.098729752,0.986959933,1.440416691,0.891999915,0.051351017,0.412673157,-2.013734733
0.22857259,0.905387762,0.26015048,9,0.647135827,1.047286797,1.564032692,0.913852492,2.322662578,2.504524886,-2.138172885,-2.946589878,3.278563036,2.926766686
0.252977655,0.841403845,0.348159872,6,1.694250198,0.61443569,0.918472988,1.009964032,1.357624996,3.006139773,-1.255713431,-2.416662102,-1.389878358,-3.554172574
0.282867544,0.604883102,0.32682705,13,1.294919617,1.37139473,0.535856569,0.694861484,1.45526561,3.710670014,-1.269559177,-3.258082154,-1.642156108,-4.208147683
0.678926918,0.119419043,0.576045031,3,1.691068055,0.749092916,1.102197005,0.642140689,1.409096202,2.672446743,1.242236593,-1.801590032,0.938845366,-3.406084494
0.793925775,0.4281938,0.179137843,13,1.926474543,0.71114199,1.031037682,1.126784729,1.317385287,2.62584211,1.18706923,-1.703111546,0.832641133,-3.417370711
0.575067865,0.599736532,0.448277321,13,1.73107569,1.510120245,0.595273834,1.754815203,0.528776831,2.786763521,0.169353628,-1.922379904,-0.413928565,-3.589722714
0.936694028,0.594616918,0.912442047,2,0.904446696,0.751199174,0.62604443,0.858285771,3.668841111,1.693612956,2.443953489,0.1899515,4.17378779,1.764098364
0.534832907,0.821622369,0.112674111,3,0.82551711,1.727642043,1.276804651,0.813246155,1.492563866,1.510822402,0.233899001,-1.607848291,2.190753968,1.242209992
0.308436377,0.907232075,0.455329811,13,0.650076551,0.557474454,1.940571913,1.604467837,2.72177878,2.127779866,-1.948356251,-2.250643039,4.339874027,2.594544715
0.63446947,0.514801088,0.919496181,12,0.656836406,1.484174538,0.747685786,1.076570551,2.220466552,2.412086535,0.108864206,-2.287975699,3.61311745,3.227491775
0.757503509,0.688813569,0.632984084,7,1.289630725,1.893283725,1.38483293,0.819332072,1.603094736,1.676102271,1.602662383,-0.383783999,1.053649901,-2.36683753
0.345540477,0.461023791,0.045076534,8,1.865028049,0.892026968,1.55992567,0.986719836,0.983321724,3.418241476,-0.802506851,-2.7159141,-1.105358995,-4.128656348
