at_gw1,at_gw2,at_gw3,window,rip,gw1,gw2,gw3,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.995572518,0.70975093,0.617710023,7,1.719636668,1.831315889,1.362872213,1.051545302,12,0.763804936,0.083613845,0.155929681,2.89668231,1.489482927,2.975027711,0.700602192,2.024749855,-2.215132778
0.912832623,0.350129294,0.936208752,8,1.261827116,1.506730471,0.597706021,0.578694693,9,0.263000882,0.888847133,0.53314845,2.371212217,1.969201643,2.403225128,0.080615058,1.718705955,-3.141307612
0.816938936,0.485042612,0.827834592,9,1.507266729,0.741787907,0.878142828,0.525088715,5,0.096287025,0.788003524,0.813878439,1.763500463,2.171528205,1.70134114,-0.249696788,1.308390568,-3.458916658
0.784195156,0.291750853,0.241720952,3,1.477765714,1.357345247,1.104017945,0.879507373,8,0.568824098,0.812550327,0.091299171,1.985176767,2.41760087,2.046111701,-0.857112728,1.261030078,-3.682269264
0.503940064,0.683670979,0.160356261,7,1.817440976,0.863145367,0.697286592,0.737655675,4,0.620242332,0.612569513,0.939619279,0.555007481,3.052348946,0.253667793,-1.33870537,-0.555624518,-4.501013544
0.349907632,0.754789538,0.108177128,13,0.704062905,1.025446841,0.597738216,1.863503656,13,0.138934207,0.908286382,0.939318866,1.335374407,1.587829011,-0.881816681,0.369276335,2.028455409,-2.616971336
0.140898474,0.995468122,0.669518305,3,0.979424495,0.517457424,0.540842438,0.809692169,13,0.42230615,0.03101076,0.020748162,1.20272001,1.898162968,-1.189161642,-1.912345193,-1.281015042,-1.528115172
0.179012856,0.064422525,0.718844936,9,1.243611488,0.664387265,1.673453322,1.476646359,22,0.54239884,0.192142524,0.061694405,1.794054151,3.670701943,-1.348026389,-2.529745857,-2.301664216,-4.835982974
0.273789707,0.985337239,0.617083411,3,0.630669026,1.359853527,1.052790815,1.970971715,17,0.771080388,0.142875298,0.022382022,0.611934156,1.315637539,0.545435962,0.218960402,0.148640876,1.661828519
0.671421643,0.370596197,0.693522184,6,1.601484498,1.058174621,0.949073276,0.874313044,16,0.305699725,0.879092445,0.833056376,1.164325408,2.712564647,1.257304455,-0.829272111,0.438716878,-4.108332595
0.324061839,0.7133993,0.324586746,10,0.826272452,1.710973359,1.004892427,1.324527492,7,0.998206593,0.051992025,0.189368014,0.672476951,1.229331184,-0.39653856,-0.676954875,-0.545754178,-1.763761945
0.222039578,0.039765372,0.747639726,4,1.657806577,1.485500815,0.94687585,1.252253852,12,0.171985074,0.383052425,0.837283939,1.554877934,3.749649755,-1.214341118,-2.024346666,-1.892916071,-5.238032472
0.220073595,0.717584176,0.903345939,3,0.55824869,1.662207885,1.057497567,0.613986025,11,0.63812631,0.389637961,0.452741658,0.513438637,1.475827952,-0.206939223,1.987703036,0.33577086,-0.543834152
0.112819506,0.186742146,0.372713857,10,0.988162392,1.478586596,1.791661113,0.73380324,20,0.069228638,0.698016185,0.914937161,1.786507485,3.349848392,-2.00956846,-1.548620099,-1.173191628,-4.888832584
0.266853013,0.69769638,0.350085894,10,0.643631311,1.439145348,1.15032242,1.259330822,6,0.842574345,0.636863411,0.79373611,0.637754054,1.151688681,0.129000755,1.303754015,0.015903956,-1.362605929
0.581267596,0.167170808,0.474009471,12,1.982438584,0.566847172,1.754712152,1.638495096,8,0.019946276,0.774367548,0.392162901,0.559186668,3.347325294,0.209622591,-1.686582878,-0.173358465,-4.845418854
0.826948396,0.238261466,0.992979381,10,1.301215594,1.841242244,1.59928581,0.910493763,12,0.574900161,0.896807917,0.132456119,1.67838589,2.39789203,1.818198119,-0.76270137,0.766740276,-3.714478501
0.826988458,0.769762479,0.818546749,13,1.697109295,1.429185933,1.569778776,1.640324079,13,0.565019084,0.586422686,0.799763666,1.410043282,1.923521028,1.513345569,0.175397296,0.464561861,-3.105940388
0.579623337,0.974073681,0.513474472,6,1.64479805,0.945696819,0.785804978,0.912957312,7,0.271597772,0.564156387,0.749992019,0.739251804,2.276706256,0.700910982,-0.412275846,-0.002718227,-3.59853199
0.498466704,0.737033448,0.990761493,3,1.627134482,0.749089632,0.707717857,1.019442338,14,0.221091928,0.824604515,0.823813305,0.58449574,2.321789175,0.351837938,-0.327391199,-0.333047198,-3.510706391
0.313145714,0.729489005,0.183236877,12,1.229796139,0.785130819,1.339869866,1.662119613,12,0.400555201,0.933524037,0.135749487,1.285362034,3.294099945,-0.860584638,-1.774232004,-1.724625212,-4.695140261
0.58465451,0.551683543,0.291002609,6,1.759076911,1.569284933,1.378469688,0.745271891,18,0.779813376,0.160592587,0.45628234,0.725294661,2.763376236,0.807597585,-1.005080397,-0.320925134,-4.247781893
0.431923254,0.740762127,0.132315814,9,1.695836159,0.931700487,1.233485583,1.525432447,5,0.719105091,0.553774067,0.301569262,0.75602406,3.07989356,-0.171365238,-1.46284018,-1.078230758,-4.488477603
0.384215847,0.674019258,0.941619778,6,0.848543181,0.960935614,0.868788918,0.736039488,16,0.506867625,0.28368261,0.291799435,0.551782914,1.127582027,0.375071454,0.755053808,0.229541567,-1.738018411
0.921113032,0.289072588,0.12395509,8,1.47469547,0.534005479,1.689654447,0.998553939,8,0.401083467,0.310407349,0.621129359,2.396079606,2.684799007,2.408044431,-0.886911543,1.744695635,-4.140997367
0.56809528,0.386198135,0.283568561,5,1.077315711,1.500726273,1.950917998,0.744320489,12,0.240908143,0.403899393,0.880084438,0.753233342,2.714335656,0.766788412,-0.917700604,0.021078964,-4.12858251
0.823632422,0.451606481,0.908937831,9,1.489187977,0.949800035,0.583072007,1.290708399,7,0.365919953,0.750802392,0.566637986,1.767781083,1.942947735,1.817776425,0.080381075,1.067609066,-3.156765535
0.574857297,0.234615702,0.874865504,12,1.398318758,1.859098845,1.346847995,1.935380538,10,0.101472392,0.383674814,0.92079548,0.545381012,2.701164539,0.301188249,-0.886240532,-0.46475484,-4.162187638
0.936949408,0.356590886,0.450734548,3,1.754064414,0.648614388,1.160627668,1.685209009,16,0.865193857,0.030347232,0.245837316,2.862121558,1.906800312,2.905445379,-0.034676592,2.107916228,-3.126887257
0.754149502,0.695586423,0.198695886,7,0.866870198,0.700618775,1.854374899,0.856486324,14,0.24509401,0.521554767,0.931148452,2.322514244,1.422772526,1.844988289,1.126018137,2.500575366,-2.024582174
0.742234534,0.854006621,0.698486688,12,1.764179982,0.89038511,0.959418268,1.062565543,12,0.22867214,0.405939759,0.000919334,1.119188081,1.909327683,1.131471033,-0.353817327,0.390451894,-2.955839552
0.212296512,0.661703987,0.32926776,7,1.954858156,1.47601504,1.680929935,1.104067873,19,0.647376707,0.326406521,0.205788454,1.689079101,3.114138348,-1.156616749,-1.528733767,-2.271223333,-4.55041601
0.183556524,0.412192676,0.670213459,9,0.765819923,0.526647842,0.665061794,1.688428259,13,0.12540633,0.485303561,0.510823275,1.538845286,1.306998199,-1.690432977,0.588909911,1.905512199,-2.271582696
0.55097165,0.396995298,0.985955066,11,0.872812131,1.43235865,1.888080417,1.663750382,19,0.652557284,0.609874025,0.194086209,0.846141079,1.146530791,0.903759357,0.443487931,0.250285047,-1.637379288
0.64077498,0.41410157,0.44849264,12,1.972877038,0.741741377,1.806576079,0.660572455,17,0.51920671,0.168574129,0.036845968,0.699684014,2.806606039,0.692547826,-1.521129584,-0.335944921,-3.969784385
0.950778242,0.253731391,0.702792205,8,1.121891289,1.535463897,0.955057841,0.599548379,18,0.86360311,0.447937689,0.834253529,2.455692213,2.290806116,2.56973147,-0.307475969,1.512924029,-3.574851868
0.926216257,0.858843396,0.264109384,12,1.069942016,1.664157847,1.021645744,1.081622577,18,0.755356336,0.268585657,0.629637233,2.006057863,1.89658473,2.126231823,0.136155376,1.040397219,-3.118238668
0.960260995,0.519854089,0.021852387,13,0.862938898,1.293367267,1.001290966,1.230344944,6,0.86602517,0.305736605,0.619949627,2.702270505,1.312954244,2.667096733,0.800095907,1.990164052,-2.100194006
0.944745568,0.916291785,0.265883113,4,1.018111783,1.645070487,0.538408866,1.986336366,6,0.170045996,0.618087395,0.133094432,3.130558654,1.181961321,2.94673919,0.702237411,2.786921336,-1.738310474
0.000783058,0.819015274,0.379907868,9,0.98250889,1.531258248,1.134942519,1.325081494,3,0.373941864,0.960550447,0.213117752,2.255177877,2.297210838,-2.591385005,-1.514149579,-1.785305112,-3.032151345
0.509589096,0.220569322,0.086684979,10,1.52408471,1.197523191,0.772986925,1.745248734,11,0.613773361,0.545794014,0.724485306,0.593338867,3.846577355,0.215279481,-2.119414083,-0.872320377,-5.427770253
0.467064322,0.96053645,0.114397109,13,1.354425939,0.969940703,1.01273558,0.99353394,18,0.986143154,0.829442629,0.018509009,0.84584546,2.914944625,-0.149858036,-1.502141393,-1.380229525,-4.127325505
0.279585293,0.187801336,0.057149873,6,0.610926631,1.705120037,0.683061536,1.430841026,22,0.948336233,0.741897333,0.998768936,0.525557085,1.732877117,0.406671997,0.354452643,-0.216443841,-2.916416057
0.840438508,0.224563443,0.893888538,11,1.087903803,0.657768207,0.568395371,0.828095111,15,0.712351334,0.187191305,0.861745231,1.646099448,2.209042097,1.774512555,-0.22312488,0.724619329,-3.462165753
0.840855919,0.866837333,0.847800765,7,1.323112483,0.582456607,0.578441507,0.835009677,22,0.598781643,0.061549583,0.488631083,1.924758724,1.834662585,2.014839805,0.274738824,1.117575042,-2.916693603
0.525353733,0.499333484,0.92420199,3,0.686197157,0.646531137,0.795614322,1.932635301,15,0.440250757,0.084515305,0.452977711,1.922026669,1.609146373,1.436798142,2.2471301,2.126234043,-0.530054081
0.299722343,0.662260423,0.417277814,13,1.316532575,1.731141187,0.629853828,0.744019833,23,0.419549131,0.370002699,0.182453364,1.444454936,3.647552813,-0.982570723,-2.198164952,-1.954896695,-5.024812404
0.881248904,0.654223973,0.810945969,4,0.982924228,1.606738715,1.781287269,1.227581156,16,0.382686623,0.415503711,0.352621319,2.79341086,1.314698439,2.773762425,1.434214739,2.274436699,-1.485156658
0.821278518,0.292368356,0.348745585,13,1.818215859,1.907173964,0.931149788,1.86105135,20,0.972834656,0.559383354,0.08340066,1.320697839,2.842609565,1.424739803,-1.333520426,0.224231267,-4.166333982
0.017611484,0.237763368,0.16158768,5,1.640111492,1.375776262,1.161168908,0.806385357,2,0.96225995,0.769048812,0.993710604,2.64179961,4.458537717,-2.309878034,-2.886372682,-2.867015566,-5.975000888
0.227787478,0.261955409,0.28420352,8,1.515308324,1.17972601,1.344103305,1.520508003,12,0.142282023,0.005982114,0.830177091,1.571043026,3.982945079,-1.304463998,-2.296647232,-1.863544322,-5.535384158
0.564528142,0.48862323,0.158730864,9,1.22228764,1.599600467,1.152959817,0.802406419,13,0.294167793,0.658613342,0.430792164,0.57000982,3.129944258,0.496511984,-1.390716071,-0.41488117,-4.6470855
0.209148974,0.80614401,0.038454281,6,1.312426553,0.60044675,0.997195181,1.382925385,20,0.382757389,0.143492997,0.651696441,1.580654901,3.702625602,-1.189282211,-2.000052882,-2.008278591,-5.289031438
0.263981443,0.966982013,0.675741925,10,1.250164736,0.783613224,0.515587158,0.598225173,12,0.561941934,0.257648617,0.941973676,1.451206572,3.460896087,-0.96099916,-1.693953055,-1.96324471,-4.888337823
0.798399051,0.570373975,0.132335842,13,1.082642922,1.090050755,1.861983981,0.92107246,6,0.196229714,0.786398,0.331938102,1.360258796,2.251680707,1.299752483,-0.697698019,0.743246731,-3.533835333
0.054535865,0.744824631,0.079091208,2,1.384776121,1.927823161,1.168363538,0.513463664,16,0.02065261,0.935228397,0.839413949,2.479337873,3.708059153,-2.262937442,-1.96513152,-2.684257627,-5.119434504
0.390254012,0.903841858,0.336537447,5,1.52866442,1.036520188,1.16784848,0.700565441,10,0.413888509,0.317229963,0.758880079,0.762134601,2.63580219,-0.218620209,-0.826853597,-1.117431664,-4.031922124
0.285399514,0.237217196,0.420397782,13,0.830691025,0.818679376,1.424369253,1.981358414,10,0.715805007,0.921214283,0.417129417,0.439353023,1.836382745,-0.120857148,-0.400606057,-0.524365099,-3.056627778
0.208471629,0.582271683,0.812099434,11,0.565134121,1.006972478,1.879530926,1.082435153,20,0.840962322,0.304278718,0.100501018,0.582920428,1.103006773,0.494811738,0.575500209,0.08075267,0.832212494
0.983379768,0.293669416,0.070491228,6,0.771484297,1.224499038,1.973894716,0.973444726,14,0.586050925,0.266032434,0.681831203,3.75838732,1.33550128,3.596971921,0.944335924,3.367776037,-2.14073233
0.577444056,0.477582339,0.139109559,5,0.568620651,1.242121482,1.239390364,0.968687947,8,0.676575422,0.365755361,0.681893451,2.161514148,1.362126428,1.831932615,1.859164932,1.8988586,-0.842177551
0.64947518,0.276376767,0.047530035,3,1.600005013,1.19042221,1.020134036,1.976272144,21,0.448184201,0.098757129,0.519430718,1.172961661,3.39276807,1.253883274,-1.693897291,0.388687874,-4.94529332
0.817702452,0.995720629,0.471116531,3,1.571163964,1.194752573,0.592966909,0.901435899,7,0.72450985,0.759994716,0.958628264,2.182178301,1.770828082,2.245505282,0.4340542,1.446382157,-2.668304014
0.527720917,0.865368351,0.127770198,10,1.15780067,1.935988236,1.324805608,1.20101793,11,0.273138639,0.202167679,0.218412149,0.542069866,2.611703602,0.242467547,-0.976654448,-0.683432307,-4.014039761
0.464344865,0.142162863,0.740646976,8,1.027914021,0.741208435,1.873787092,0.648824192,3,0.646379233,0.68936038,0.69221699,0.523472502,2.736438418,-0.047018785,-1.190135992,-0.101552763,-4.017849157
0.257130723,0.481907531,0.479226931,10,1.327267952,1.828215139,1.746871465,1.805067366,21,0.492406699,0.26971006,0.195010955,1.563612025,3.218532758,-1.062011528,-1.669515644,-2.107413274,-4.641391698
0.42032233,0.536244475,0.638783147,6,1.833506435,0.951590576,0.960751609,0.801496373,19,0.77686438,0.860458686,0.898019406,0.721340641,3.17911097,-0.055751921,-1.332318826,-1.197153283,-4.635698756
0.887949558,0.277958516,0.455299413,10,0.753385584,0.756290892,1.848543117,1.964491637,19,0.360648314,0.630204506,0.360103016,3.039173663,1.220977964,2.593513636,0.722246519,3.179310197,-1.83989737
0.190321304,0.11692438,0.29036684,4,0.907429939,1.027415224,1.180146949,1.8276509,12,0.20925931,0.121039675,0.214555031,1.007403552,2.539372007,-1.329712101,-1.587433247,-0.222219306,-3.575959279
0.583640847,0.897623651,0.936120465,3,1.362326743,0.868755366,1.454892069,1.323820907,13,0.425214123,0.553748197,0.74385319,0.872030941,1.633273456,0.890073132,0.638472586,0.049837919,-2.512466621
0.120341801,0.348479816,0.582997481,4,1.540876996,0.597883506,0.71785787,1.276926785,8,0.146470813,0.225697361,0.37136973,1.980070535,3.735089738,-1.853879534,-2.121663784,-2.095243226,-5.191473111
0.797976532,0.424155206,0.510668554,4,1.505171191,1.224670534,0.752583516,1.946877352,23,0.06317431,0.232774962,0.160197227,2.035784426,1.987094361,2.01382869,-0.264989184,1.556999885,-3.199264134
0.904280987,0.807424678,0.813745325,5,0.761595427,1.790328713,0.865780459,0.680752274,13,0.391873748,0.329631035,0.006705626,3.315149859,1.999765006,3.043011234,1.674165325,3.137387687,1.853431393
0.735311671,0.390888669,0.186472339,3,1.858136226,1.522817381,1.940564577,1.863933721,18,0.588993381,0.274505458,0.454810928,1.660663338,2.849350334,1.769870815,-1.097947904,0.8703522,-4.339214013
0.987925348,0.206754296,0.772186648,7,0.737091155,0.589449623,0.741801999,1.740819732,16,0.431599192,0.535245172,0.82044431,3.941167321,1.781257472,3.543319022,2.390998297,4.000990055,-0.795850018
0.145926186,0.345729479,0.650082245,12,1.514611758,0.654974858,0.7992467,1.416993129,16,0.955316379,0.932750105,0.706436155,2.001566468,3.764955352,-1.436154948,-1.990944591,-2.60677631,-5.296660495
0.383034072,0.877326818,0.543350163,9,1.996088211,0.759463079,1.000748357,1.238658179,9,0.541202562,0.113329354,0.78807266,0.908085695,2.766216204,-0.387907615,-0.976443822,-1.343431398,-4.195883533
0.156681784,0.916701144,0.681258799,4,1.314495898,1.061060664,1.295228908,1.877164532,11,0.458530405,0.454883294,0.767439003,1.865377566,2.467694449,-1.418539322,-0.616542167,-2.325729,-3.820807664
0.750912788,0.615532489,0.478361432,7,1.275592654,1.88422787,1.193717632,1.737037056,14,0.70888098,0.848615007,0.397026167,1.485706985,2.267463987,1.647947823,-0.389688021,0.592602901,-3.625497742
0.046334348,0.708230325,0.626260875,11,1.908178054,1.303440346,1.349897573,1.627951043,9,0.599790418,0.711801332,0.808542199,2.484612661,3.238394887,-1.993375446,-1.466733237,-2.978366142,-4.730820889
0.544822379,0.603318633,0.964952761,11,1.34982339,1.652280079,1.432252057,1.654170107,20,0.305317154,0.971129198,0.053212633,0.551150078,2.100967571,0.269265219,-0.48552239,-0.681350533,-3.296410671
0.637100158,0.752538031,0.948208003,7,1.655430936,0.572381352,0.597659623,1.593851567,11,0.688232542,0.533887004,0.995474372,0.915068704,2.074000054,1.035355216,-0.030511853,-0.000565214,-3.233693429
0.154683791,0.126071575,0.419345738,3,1.09758491,0.717025572,1.985279921,1.406049622,14,0.877726189,0.784124748,0.722886045,1.814491995,3.765430877,-1.26056583,-2.049478762,-2.381601834,-5.296958907
0.608463479,0.035684899,0.677955858,2,1.575108082,1.780338879,0.616400572,1.75990319,10,0.120342327,0.185069218,0.557709015,1.112792537,2.572977769,0.900607188,-0.862766282,0.296416069,-3.909317805
0.541674947,0.018930472,0.742856817,10,1.592893961,1.637361221,1.967897202,1.779228409,10,0.154542065,0.610641342,0.673382329,0.523699002,3.303655347,0.263223169,-1.554770251,-0.50917518,-4.850378409
0.192058244,0.864830105,0.66619874,5,0.964127873,0.989302771,1.646275489,1.772978941,12,0.207475831,0.36677671,0.941660309,1.119368567,1.59425979,-1.335681202,0.543699919,-0.690981854,-2.593341493
0.763055337,0.019866541,0.247928297,11,0.859900777,1.324754416,1.452249322,1.173922963,22,0.301267471,0.993691722,0.266519076,1.905765774,1.987255437,1.585724374,-0.713262924,1.849541449,-2.816622862
0.669929295,0.431297966,0.13866832,7,1.711062275,0.766174423,0.671600436,1.028688958,17,0.360430132,0.151114733,0.749173774,1.072383004,3.04614764,1.16818038,-1.265032184,0.325870628,-4.565581137
0.897063909,0.167307723,0.43053652,8,0.625274293,0.621073783,0.627274072,1.701776178,21,0.155031148,0.206970655,0.768492595,3.823090256,1.550384374,2.322730394,1.958093147,5.138433606,-1.181929917
0.612060839,0.119291859,0.76158824,5,1.077571189,1.833227901,1.624253566,0.875097102,2,0.735532196,0.378950522,0.857769256,0.972133001,2.678864098,1.022946755,-0.992201792,0.226064315,-4.0715809
0.065665479,0.566359219,0.953915571,13,1.267997738,1.575361457,0.641291912,0.90149992,18,0.088688275,0.387714315,0.346896284,2.434272171,3.813711416,-2.196230028,-2.185112124,-2.674484051,-5.3267525
0.220519366,0.744062096,0.324436516,12,0.58891086,1.658429216,1.259064552,1.212997543,16,0.521146879,0.874655916,0.788897722,0.491144517,1.29364693,-0.331001029,1.357792554,0.165769089,-1.810454346
0.738851256,0.144863016,0.579832881,9,1.426960461,1.438732839,1.393789365,1.643130045,12,0.047079423,0.718427043,0.375942715,1.331839691,2.823323049,1.329262593,-1.081148005,0.770205339,-4.313822545
0.54054224,0.223039531,0.365874598,2,1.071048082,1.780727984,0.867197599,1.95370503,17,0.761559352,0.966567761,0.207526869,0.746778877,2.6910292,0.751922684,-1.197861836,-0.233287111,-3.955172627
0.263585183,0.811491567,0.00784113,8,1.059631394,1.037334125,1.447707792,1.266940928,21,0.489769744,0.300067758,0.323705828,1.22276477,2.800023688,-0.82743445,-1.250816846,-1.662625671,-4.121891515
0.61560653,0.673948732,0.332067003,6,1.528161858,0.762542729,1.135232452,1.155711742,7,0.418096902,0.506027553,0.382385303,0.901341898,2.452010533,0.931313136,-0.686555816,0.132398599,-3.820529132
0.476305874,0.334744515,0.601576748,5,1.446620026,0.829611198,1.168159027,1.743418311,22,0.762304285,0.985564268,0.584516828,0.572333761,3.024553381,0.258137592,-1.226541324,-0.84742718,-4.523553582
0.954393873,0.701953327,0.729083535,12,1.307409693,1.755787149,1.582187713,0.528937327,23,0.057557055,0.987633217,0.654370398,2.216176004,2.090899585,2.195552066,-0.050864966,1.610812856,-3.344865039
0.113646318,0.525109026,0.779188573,11,1.349583794,1.045665425,1.664351921,1.865688203,10,0.258323596,0.012512691,0.515862252,2.142813434,2.964434238,-1.856438181,-1.25253438,-2.455143652,-4.461966824
0.861598245,0.401177865,0.982165812,7,1.99181259,0.768281737,1.772866111,1.23558612,8,0.539289535,0.368044038,0.915439657,2.138006117,1.934228937,2.225108967,0.094454459,1.388674585,-3.147324699
0.732418747,0.734265024,0.800357568,5,1.248819773,0.741537538,0.874369541,1.674388707,13,0.548031211,0.800565694,0.771663763,1.548373432,1.858076056,1.690981037,0.252566602,0.770219019,-2.99241209
0.612220171,0.805825902,0.002664887,2,1.323358235,1.348018918,1.172193008,1.828738663,19,0.483934653,0.99149959,0.566654956,1.033175633,2.827865651,1.018223341,-1.016321357,0.170622877,-4.232963447
0.171901606,0.379854025,0.34753187,8,1.681310776,1.713993528,1.125092195,0.600505082,7,0.296285699,0.636106118,0.186974951,1.902808413,3.924243331,-1.559186292,-2.522512914,-2.271996394,-5.292836247
0.689755992,0.143292017,0.794388674,10,0.954035323,1.746320393,1.833935595,1.63402377,13,0.745467746,0.566405204,0.409406534,1.307953949,1.84440508,1.400858346,-0.177158403,0.537286344,-3.082451556
0.079697589,0.136662305,0.265432301,2,1.40105722,0.865332539,0.892189663,0.904235116,20,0.625560227,0.388197661,0.180948602,2.217286828,4.390272463,-1.728095514,-2.970772332,-2.762256756,-5.806848816
0.036583481,0.341926239,0.148228433,2,0.510122515,1.423616829,1.087844537,1.123593883,15,0.951007621,0.065520325,0.921024481,1.024029485,1.331734612,-1.053925726,1.048942269,0.217883718,-1.947493715
0.583483523,0.811469281,0.238815954,2,0.62981164,1.928434938,0.753606453,0.52784006,2,0.044881133,0.200962054,0.793034665,2.231938955,2.284064016,0.396442655,1.360876167,3.378486858,0.277415391
0.970901791,0.261863057,0.757507029,3,1.864947328,0.956596052,0.995560026,0.508773361,3,0.610506501,0.47967363,0.543808368,3.161152308,1.762430536,3.04754242,0.299325374,2.55416831,-2.608491638
0.181903631,0.95424083,0.640539873,12,0.558317302,0.782648204,1.109353754,0.926136827,3,0.121797195,0.071018782,0.51971388,2.691964966,2.091524993,-2.604740282,0.682023186,3.900399522,0.352677265
0.720488417,0.963309734,0.733605201,10,1.472965282,0.58160356,0.937044303,1.874198912,19,0.09923497,0.579298908,0.003568508,1.169957976,1.685803892,1.114907475,0.023279819,0.616726328,-2.64442441
0.144706027,0.215985824,0.090195531,12,1.024238668,1.289889014,0.621852939,1.46924659,20,0.861337867,0.959091455,0.628369746,1.733124075,3.747424042,-1.21958689,-2.073330201,-2.306879478,-5.285246677
0.353406486,0.266334125,0.05366718,12,1.457101551,1.839286106,0.87554276,1.457051563,18,0.228385333,0.310224685,0.412532457,1.163753507,4.158748138,-0.730353276,-2.509264173,-1.596273734,-5.747285874
0.324800818,0.143179038,0.240802873,12,0.64030922,1.090772817,0.878783124,1.190327058,11,0.394408515,0.251364029,0.628508868,0.813424307,1.322016303,-0.377982108,0.52041829,1.026533534,-2.313647916
0.847566111,0.995846781,0.490256411,6,1.079288364,0.992489453,1.433719165,1.30519132,14,0.235457938,0.825632281,0.827870645,2.246228532,1.550747921,2.246935803,0.937813031,1.691602373,-2.28914292
0.049235086,0.569945898,0.957153905,4,1.43503256,0.825804368,0.716085349,0.897642569,8,0.183318809,0.455115094,0.682023388,2.360886887,3.550656058,-2.203081537,-1.871767829,-2.518421185,-5.012182985
0.217528478,0.491931653,0.218760319,2,0.884078796,1.186133294,0.956179867,0.730936596,15,0.547138578,0.841136635,0.535047584,0.709172647,1.986538895,-0.50768936,-0.211133692,-0.7930266,-3.244006483
0.978514601,0.462756488,0.340063545,9,1.881839926,1.32889834,1.618718849,0.579523803,16,0.310978664,0.193448316,0.439820611,2.627812862,2.128581866,2.657508698,-0.197033106,1.928015103,-3.430823996
0.196690758,0.393703877,0.647490759,10,1.288710427,1.46771105,0.875405738,1.304548105,19,0.060694484,0.571739301,0.10516216,1.784627061,3.544967406,-1.553598946,-2.153273161,-2.030066543,-4.880678279
0.086150698,0.469503593,0.982472555,11,1.747295945,1.645776617,1.996230578,1.062959985,4,0.925313587,0.122809544,0.819594582,2.377097998,3.091521451,-1.899303318,-1.535045435,-2.841971362,-4.558319015
0.537362507,0.000600878,0.310230928,5,1.071254417,0.820442951,1.828870664,1.462540064,8,0.897988819,0.721450224,0.233772181,0.721750404,3.301051286,0.795128611,-2.008324328,-0.300935157,-4.621646719
0.02330376,0.454294632,0.754897174,13,1.842632638,1.80127645,1.62642003,1.60162325,8,0.222725007,0.054154434,0.630331634,2.654336809,3.426931439,-2.349103683,-1.76385124,-2.959978512,-4.935901909
0.13485891,0.556350811,0.326667403,3,1.273449619,0.601127538,1.903302365,0.949138415,23,0.513399936,0.116144973,0.018258501,1.909348274,3.101962037,-1.486014588,-2.053362966,-2.378344227,-4.110017206
0.449590001,0.295891391,0.643930459,5,0.57211862,0.872716659,1.259847518,1.817145256,5,0.900168175,0.400188671,0.895569933,1.928971824,1.307088197,0.832486018,1.754923016,1.822347101,-0.45301812
0.626505795,0.36722659,0.454546582,7,1.678466629,1.745767926,1.243616659,1.513210361,13,0.027118782,0.45380299,0.900757289,0.885989077,2.907472545,0.872080647,-1.086918955,0.257923776,-4.366671681
0.995553069,0.703648017,0.84371149,8,1.122473809,1.079740296,1.048456384,1.360434191,3,0.958506438,0.745575392,0.281907923,2.821124196,1.392305195,2.829092058,0.949493122,2.047887833,-1.960412815
0.46530906,0.696917547,0.274637745,10,1.890174797,1.816168904,1.996515866,1.075220348,15,0.717264884,0.565104716,0.750027743,0.714487073,2.832677799,-0.00342801,-1.002936534,-1.169663683,-4.33555138
0.264321007,0.307884705,0.017971511,11,0.548715156,1.881700033,0.814022929,1.506419256,6,0.543825448,0.791207488,0.833542302,0.705046508,1.253447208,-0.760866676,0.628962061,0.606168868,-1.910001514
0.562395476,0.476323267,0.570330912,6,1.708900507,0.52340995,0.746480039,1.841704489,19,0.236852228,0.211535077,0.742659639,0.657175469,2.725874099,0.610716677,-0.894578618,-0.097964215,-4.165622436
0.19001659,0.502356666,0.601896602,2,0.813450655,1.549396267,0.921269239,0.836900568,23,0.908186362,0.785259959,0.829055906,0.771869575,1.694760942,-0.37911001,0.424622694,-1.040447337,-2.797897257
0.564271149,0.576915645,0.881997398,3,1.40580343,0.932327998,1.262864563,1.738043022,14,0.85897645,0.704000778,0.228058093,0.787036177,1.893747209,0.83763314,-0.029863667,-0.196533766,-3.122745228
0.947960759,0.306428712,0.965321854,12,1.500513139,0.664970961,0.750405956,1.912865949,14,0.649102855,0.338135294,0.40406942,2.055012197,1.820560421,2.149672374,0.24498809,1.151437179,-2.988513552
0.664522557,0.103635788,0.096400933,5,0.6474429,1.87616649,1.049803857,1.498438561,10,0.974986917,0.399370429,0.444149599,2.203791968,1.108931709,1.716041324,0.677972171,2.106125036,-1.864463541
0.863181394,0.780072089,0.454414212,2,1.73731876,0.542821014,0.747287979,1.56302472,6,0.122552189,0.551972296,0.265133749,2.586944845,1.654348437,2.254584891,0.33219681,2.057961354,-2.502407902
0.208315462,0.714433442,0.733362838,3,0.910907,1.194816839,0.922676019,1.817784861,18,0.327186039,0.748679072,0.05440939,0.883537025,1.232188268,-0.844663606,-0.247655435,-0.611922293,-1.437449042
0.566244492,0.613341041,0.834663807,9,1.985113784,1.414346936,1.850373873,1.854104968,20,0.680882925,0.766285174,0.300837869,0.601489203,2.094701239,0.519878406,-0.224674741,-0.608404084,-3.403764035
