at_gw1,at_gw2,at_gw3,window,rip,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.889249475,0.142061471,0.360828451,10,1.460356772,14,0.585366819,0.480028289,0.768132162,1.984051219,2.83569697,2.088401132,-1.008956474,1.109615651,-4.325553791
0.565427764,0.191936965,0.374270353,4,0.645300708,19,0.082665606,0.301340555,0.295639609,2.412664305,1.004075658,0.540569009,0.883797438,3.801528598,-1.15202986
0.458178114,0.144715416,0.415357717,10,0.615603891,23,0.223568433,0.694559448,0.54215196,1.71727325,1.255404625,0.080833302,0.773122893,2.71416226,-1.885977311
0.218532266,0.129170155,0.745850852,10,0.524065567,20,0.818844445,0.733760754,0.248407683,0.717198205,1.00821326,0.621667119,0.953820894,0.330030831,-0.471517356
0.518966286,0.343008324,0.539646863,11,0.732836019,4,0.240419233,0.043854059,0.221226603,1.656256478,1.169454567,-0.208914967,-1.010279192,2.587007359,-0.313409951
0.669834192,0.173125859,0.659310642,10,1.437166724,14,0.640301737,0.412136242,0.202514352,0.905825585,2.892725356,0.997811988,-1.270574398,-0.084037396,-4.319388839
0.843178752,0.932498332,0.869596223,9,0.869223968,18,0.242896517,0.041244991,0.983482589,2.543545319,1.612304363,2.164567956,1.969804227,2.614954758,-1.21935984
0.66275971,0.896279991,0.700190577,11,1.859648193,15,0.280285033,0.937701925,0.173308753,0.834653739,2.133121751,0.844274728,-0.326866441,0.001863568,-3.376730677
0.154177507,0.845403294,0.474699476,13,0.771899318,6,0.983517604,0.204003903,0.250288488,0.956583618,1.01815014,-0.518265757,0.079954479,-0.59381427,-1.446640584
0.537673185,0.679284158,0.312822231,13,1.688751118,19,0.452554367,0.089222897,0.036714352,0.59537372,2.858296627,0.13242939,-1.669413133,-0.875128871,-3.957382644
0.395160744,0.093154117,0.561683746,8,1.596131968,19,0.209136947,0.606434268,0.595806421,0.787933602,3.727388899,-0.383794632,-1.99659542,-1.120932876,-5.281018033
0.476556944,0.284268207,0.527424249,10,0.517299826,6,0.74361034,0.525519182,0.563187078,1.794306442,1.460361125,1.014572753,2.008276647,1.826963548,-0.520380283
0.292727484,0.696044747,0.340686196,8,1.45759451,18,0.778750213,0.952416704,0.760149222,1.313962253,3.423325772,-0.746370985,-1.62808613,-1.9103073,-4.938842847
0.915590803,0.818045311,0.438813925,4,0.689471961,17,0.525941395,0.939989742,0.4625841,3.786818723,2.107490636,3.560418921,2.781312098,3.635090795,-0.052399079
0.409550615,0.189377357,0.10816038,8,0.649186325,19,0.770187899,0.018728497,0.854936966,1.12282811,1.524930042,1.143073904,0.631456207,0.733433995,-2.587837351
0.495065831,0.199586334,0.790351404,2,1.805495434,16,0.349964898,0.531588082,0.575605143,0.647331353,2.967074403,0.342095497,-1.203920479,-0.448391468,-4.405287282
0.963033525,0.174793479,0.205283932,5,1.661676139,18,0.494483394,0.458668494,0.404463406,2.908219121,2.40154582,2.99838422,-0.579959122,2.195073671,-3.784939975
0.548641815,0.955629749,0.203791635,4,1.85940326,4,0.67622949,0.952086904,0.347371686,0.711092131,2.274605134,0.689748643,-0.535758502,-0.164388912,-3.523033686
0.393999831,0.253062515,0.516890489,6,0.95605892,19,0.40697364,0.771477513,0.031768783,0.40852892,2.024475862,0.095598032,-1.309122981,-0.19798457,-2.259819735
0.030211251,0.311260407,0.57918522,11,1.237702305,5,0.525759767,0.371694609,0.882392529,2.513298299,4.099790377,-2.197385401,-2.505668084,-2.807000059,-5.531852248
0.134550143,0.669930969,0.399390245,11,0.997775434,23,0.6545219,0.843294429,0.796328281,1.557596158,2.815143355,-1.222649291,-1.035831104,-1.894331035,-4.289475857
0.043543377,0.457220965,0.412477437,13,1.575973133,6,0.921386996,0.97465468,0.227937207,2.475438736,3.998502274,-1.930446371,-2.542943097,-2.989950056,-5.410466281
0.487637857,0.379425372,0.357652491,9,1.062129104,4,0.99218881,0.061480489,0.454428322,0.643205845,2.749630961,0.137568205,-1.234745554,-0.566616367,-3.944688685
0.443638766,0.551213295,0.162036261,4,1.203366184,11,0.176752177,0.590700687,0.836266551,0.55337955,3.228348152,0.020240542,-1.454171205,-0.653202064,-4.714508208
0.895453987,0.389343111,0.33933289,8,0.579535751,6,0.820829112,0.608145021,0.215805699,3.642158966,1.708769025,3.283086917,1.894948045,3.371548891,0.634951913
0.028446545,0.032433721,0.008990758,9,1.948168608,3,0.657046451,0.665142019,0.442240748,2.52170746,4.864430061,-2.256171296,-3.391821759,-2.754863877,-6.200868613
0.138156641,0.924135931,0.274589496,4,0.783803732,20,0.394458841,0.046996709,0.460468668,0.849991477,1.397842294,-0.874087852,0.436600124,-0.085002723,-2.328707333
0.634130456,0.762625651,0.299146394,4,1.147146382,2,0.647328163,0.517142832,0.641970743,1.085174316,2.199375516,1.137298418,-0.385433876,0.390031202,-3.485296714
0.798452969,0.095565543,0.160997186,9,0.535819959,4,0.089327507,0.40696114,0.966608925,3.52386089,1.221387101,1.24917441,1.155787149,5.293107222,-0.134732004
0.702728915,0.968520834,0.611583567,4,1.010323726,10,0.133659196,0.957433794,0.938921744,1.732027461,1.475754346,1.515423955,1.128286676,1.529772569,-1.992841598
0.947837693,0.291768396,0.244864087,4,1.378935829,9,0.982534527,0.829587636,0.593945526,2.895747783,2.21850283,3.000195181,-0.312514788,2.104762385,-3.519175838
0.263217551,0.140229373,0.846596958,9,1.175079243,9,0.620097991,0.252057265,0.223633546,1.448998339,3.555557962,-0.942663109,-2.07366097,-1.960261996,-4.978190033
0.070412629,0.837398605,0.340167546,12,0.980780511,5,0.589026867,0.951602212,0.359544199,1.784444191,2.349573525,-1.912611249,-1.102993803,-1.64497466,-3.485006211
0.729087863,0.649144507,0.860142929,11,1.108062971,18,0.863890495,0.713322018,0.839194562,1.054026353,2.292526452,1.1614527,-0.308703673,-0.000554921,-3.59872972
0.133289265,0.321568316,0.96676322,12,0.681222434,12,0.06910159,0.437186032,0.578808912,1.971207798,1.218388158,-2.349337137,0.784835845,2.179577395,-2.08541366
0.002162425,0.622172406,0.591888468,12,1.611116735,21,0.802903984,0.333671615,0.479124537,2.624203595,3.833944187,-2.08339813,-2.142141202,-3.218346486,-5.370309487
0.358441704,0.744829918,0.518047845,6,0.987251464,4,0.118179286,0.197667971,0.990313255,0.685339877,1.73102655,-0.701758422,-0.815149419,0.204290254,-2.469550437
0.57878985,0.894263711,0.897983863,7,1.390214657,14,0.186657934,0.247253033,0.781025286,0.672727777,2.084630398,0.639493801,-0.099816656,-0.068290348,-3.299563312
0.686294618,0.853297386,0.701449216,3,1.355497029,6,0.333699079,0.042401612,0.688700982,1.423377464,1.733998623,1.431748662,0.221663725,0.760103721,-2.797612279
0.881537208,0.27147014,0.244272951,4,0.62110408,10,0.259722708,0.635087513,0.309516339,3.805079247,1.507145941,2.768772505,1.909004537,4.387885063,-0.208612514
0.765787862,0.068574116,0.497926479,8,0.587006375,23,0.043380879,0.06213813,0.398659288,3.312830054,1.105499906,1.174724586,1.22239297,5.028678059,-0.935943642
0.722986327,0.937249734,0.513346785,2,1.042579139,11,0.011191535,0.152521062,0.649219927,1.920188756,1.44521417,1.399921723,0.843004038,1.589068323,-2.087774492
0.475092299,0.316069309,0.39090478,10,1.269090042,22,0.385883826,0.630346483,0.954030171,0.624284665,3.629527127,-0.0289602,-1.850996825,-0.956823655,-5.186854076
0.610332463,0.457314346,0.731720724,13,1.55023218,9,0.056457329,0.615709668,0.298127624,0.584042685,2.748568983,0.331974136,-1.078936356,-0.213122347,-4.177590879
0.995551654,0.227151853,0.536615136,5,1.443979314,22,0.914081157,0.362619503,0.173456852,2.963380507,1.999701716,3.049059648,-0.210734929,2.070722906,-3.17109264
0.573038909,0.378367979,0.138442375,12,1.049155368,19,0.1450474,0.99404981,0.221192067,0.555774281,2.801999686,0.310864299,-1.362602987,0.006104649,-4.00649667
0.446300356,0.810088638,0.311610018,11,1.791271374,9,0.557219109,0.629165057,0.08321722,0.765392645,2.872060735,-0.161947871,-1.423738804,-1.166272212,-4.198094663
0.575174737,0.970437759,0.686905228,2,0.788384791,3,0.666903962,0.520889673,0.549752995,1.892046018,1.6299541,0.784973673,2.114085668,2.12610445,-0.38337088
0.483570505,0.642552096,0.671739938,13,0.636627862,23,0.353955574,0.067949323,0.648467589,1.417082316,1.281956564,0.427169489,1.423671461,2.010806464,-1.51179599
0.970227701,0.563158702,0.574706559,8,1.33636258,3,0.832843981,0.176462721,0.596442849,2.680237271,1.764851656,2.689493123,0.33608664,1.942112814,-2.710128407
0.396278426,0.16287986,0.174207021,4,1.243722441,20,0.009326503,0.519565232,0.141211564,0.684052881,3.741372532,-0.343171543,-2.304146663,-0.754534287,-5.122424386
0.753212842,0.676653105,0.363393096,8,1.898816641,6,0.53892066,0.173373433,0.008108464,1.452353239,2.039852168,1.551970943,-0.671377112,0.674511038,-3.078812485
0.005855472,0.810885978,0.139971468,11,1.733035322,17,0.127378801,0.682282543,0.877534414,2.600358272,4.020434707,-2.409723093,-2.285625544,-2.785227353,-5.57480874
0.550486993,0.833222671,0.987933043,10,1.678721101,3,0.914244842,0.498698681,0.830255038,0.622014311,2.153123473,0.326932518,-0.315035773,-0.517433802,-3.499824563
0.632943283,0.471975246,0.33408234,2,0.673908873,18,0.898143472,0.126018024,0.192700847,2.372517057,1.04962005,2.472930417,1.229952198,1.760971565,-0.253431386
0.730097244,0.492780759,0.986740369,7,0.863777664,15,0.809470011,0.354175986,0.0515146,2.069936233,0.937248082,2.155337511,0.770905074,1.410027143,-0.14742742
0.220389129,0.801136337,0.945222248,12,0.968017738,12,0.611245692,0.563998616,0.826948109,1.083037347,1.923580589,-0.837352625,0.019098798,-1.453461358,-3.122808227
0.873653485,0.055413072,0.755998597,13,0.74081821,7,0.841417775,0.694147661,0.848915501,2.683491768,1.298499884,2.661683852,1.473129718,2.080131456,-1.379364199
0.396080633,0.493074293,0.483500289,8,1.067177185,6,0.871917113,0.32367484,0.236364991,0.769756326,2.626169075,-0.137327999,-1.315519008,-1.112123977,-3.879500482
0.17139183,0.33270156,0.73925063,13,1.967697203,20,0.37153929,0.979067673,0.016528546,1.920937805,3.652237981,-1.524950349,-2.418145139,-2.369579575,-4.838605384
0.372328415,0.911037333,0.466318505,10,1.728723661,13,0.488256486,0.452174101,0.019084356,0.996288999,2.712806205,-0.473875541,-1.358960999,-1.471303637,-3.922496571
0.062442186,0.173457609,0.900253896,5,1.727441988,17,0.717541071,0.070315164,0.494066573,2.334996637,3.858964172,-1.799599168,-2.196333086,-2.909546824,-5.397900556
0.870157724,0.406892588,0.176152278,3,0.676172324,16,0.960783423,0.1098518,0.721019834,3.616601261,1.56991769,3.629992391,2.066976502,3.029222568,-1.024868646
0.177555026,0.565515188,0.145138795,7,1.820610816,14,0.916760393,0.043917761,0.171299575,1.821115647,3.780207377,-1.26973654,-2.360516412,-2.403440395,-5.176560543
0.28434003,0.225527812,0.284975057,8,1.530853987,6,0.329868808,0.002686163,0.590075749,1.300681775,3.934743057,-0.991505942,-2.356634511,-1.610547651,-5.495068991
0.098345007,0.265901953,0.213185356,13,1.620020294,13,0.319995232,0.461621542,0.815738374,2.22365499,4.416371742,-1.867016295,-2.71149519,-2.612813732,-5.978693481
0.728086874,0.986040768,0.410584958,8,1.511577984,11,0.952670095,0.82934876,0.163456768,1.27510155,1.952364411,1.432233008,-0.106189204,0.329105518,-3.127602234
0.258017298,0.926483385,0.54249566,4,1.126976462,22,0.603861665,0.576412364,0.934172813,1.363970386,2.894443135,-0.850107283,-1.055877599,-1.897438423,-4.322004636
0.810116417,0.843906925,0.183199937,12,1.289947898,14,0.738911207,0.356558354,0.85434531,1.375804647,2.495460355,1.506879583,-0.605865244,0.401629176,-3.912407271
0.580612328,0.190231907,0.657217748,13,1.611804987,4,0.755360295,0.464370573,0.391428817,0.618934185,3.170985019,0.306803344,-1.551869493,-0.592076945,-4.539905916
0.20514739,0.146523985,0.370652613,11,1.01347976,8,0.66474565,0.08490235,0.920630624,1.340598839,3.291923561,-1.000349243,-1.74644245,-1.71776941,-4.520161225
0.429144246,0.552065197,0.548580427,12,1.825316072,7,0.25170335,0.210637895,0.892635908,0.814774616,3.194626446,-0.431208343,-1.487648017,-1.081905783,-4.606969901
0.56165085,0.148965207,0.799152757,8,0.877446087,16,0.310331766,0.080700109,0.547684341,1.1508401,1.581323533,0.868226519,0.337957601,1.126965775,-2.718511302
0.414796239,0.646120807,0.032928119,11,1.855364561,20,0.878562414,0.559890284,0.68883887,0.936944455,3.630297422,-0.303816131,-1.897061274,-1.505714802,-5.223291408
0.836220102,0.390033885,0.805123775,9,1.184052514,7,0.970994501,0.019063473,0.672740228,1.793712025,2.102525445,1.945577098,-0.231585873,0.854951663,-3.418855898
0.645110325,0.310480642,0.607148998,10,1.60310046,4,0.797017708,0.495117238,0.492901092,0.843559172,2.818844866,0.837476018,-1.077180964,-0.093551504,-4.218729608
0.827147641,0.702751547,0.718698396,13,0.994236714,19,0.975150906,0.338121389,0.743628165,1.641674334,1.679402475,1.776962897,0.540728374,0.653361828,-2.734727004
0.814171358,0.099020912,0.213813959,12,0.942244656,5,0.840298599,0.280778965,0.860452914,1.930133424,1.809859123,1.807241623,-0.274872507,1.311224733,-2.911285888
0.722773467,0.681043549,0.259381024,9,1.196485454,3,0.569062915,0.216263932,0.054878965,1.236530049,2.243866346,1.268731392,-0.900091669,0.480763946,-3.320912147
0.412387316,0.976469201,0.548879187,8,0.785557195,20,0.263076862,0.372508309,0.365615065,0.949111418,1.16145333,0.090283996,1.154575489,1.304439738,-1.409062658
0.098473594,0.078388295,0.330805135,5,1.153393312,2,0.074666468,0.785088422,0.387623173,2.147681539,4.295239707,-2.051694511,-2.843645086,-2.204494169,-5.688501981
0.714171811,0.117835359,0.386768362,10,1.115296727,20,0.703757326,0.503747798,0.828541617,1.063803981,3.216077154,1.166512986,-1.428935377,0.06634973,-4.758483818
0.42873071,0.544029208,0.010283317,6,1.65849814,19,0.352538361,0.625900268,0.513172435,0.631354853,3.510783924,-0.059074788,-1.787271894,-0.965069072,-5.068612545
0.43449906,0.893842094,0.266721301,13,1.565687228,18,0.98783111,0.333413833,0.020147842,0.950381553,2.90517085,-0.28872581,-1.612016384,-1.521628339,-4.084972138
0.266514784,0.225105832,0.293530786,2,1.771225717,10,0.026016132,0.109128697,0.836462605,1.306058267,3.919004794,-1.113206028,-2.286206049,-1.410817403,-5.406963677
0.497759569,0.108933509,0.186042864,9,0.703023202,8,0.753788784,0.234552046,0.897046635,1.360118881,1.458840732,1.239651349,0.57958685,0.904924808,-2.054850412
0.165571901,0.936580443,0.328612166,10,1.1841964,8,0.286081324,0.60730305,0.169532344,1.893392519,3.236340649,-1.614250167,-1.77833868,-2.196722773,-4.622204743
0.951580747,0.428640488,0.282019819,8,1.465363099,8,0.282401927,0.54615966,0.235307473,2.596667652,2.044637944,2.582033032,-0.228900188,1.995833968,-3.280563039
0.249576506,0.021916047,0.398603479,13,0.933857918,22,0.032125972,0.814938489,0.11797576,1.263364099,2.690836537,-1.568576633,-1.897139464,0.373209754,-3.143619803
0.100545709,0.900763789,0.799662515,5,0.504762865,18,0.475164856,0.973083707,0.088068975,0.770149952,1.680922968,-0.431854709,1.447825005,0.805547708,1.428257212
0.27228899,0.011946862,0.787612729,13,0.861187742,14,0.35783047,0.384782667,0.03408497,0.61738161,1.816079748,-0.710266277,-1.530134325,-0.189256649,-1.490130666
0.781003465,0.129385314,0.568579902,4,0.731256097,15,0.155847034,0.78165179,0.867400298,3.02361929,1.387291889,2.123450941,1.52082044,3.730440754,-1.640346995
0.797661042,0.123418989,0.548289444,9,1.063803169,16,0.571689268,0.117034644,0.994007419,1.689543986,2.491655711,1.811212404,-0.583473732,0.867461775,-3.838539132
0.139939164,0.694007778,0.128965004,12,1.323763589,21,0.51348173,0.063634492,0.28661402,2.047180271,3.868477415,-1.592419271,-2.326351736,-2.558986853,-5.369672237
0.593637021,0.733899907,0.283569528,13,0.746108788,17,0.945628982,0.899642974,0.628667804,1.414958375,1.320566159,1.500773307,1.250522544,0.701092157,-1.868893246
0.602945333,0.238911591,0.117290521,9,1.659991861,10,0.177502315,0.338569118,0.668731484,0.68062089,3.415272819,0.622104695,-1.682456662,-0.051782135,-4.957774353
0.366357628,0.924411825,0.618947112,2,1.254868235,2,0.023766367,0.111688266,0.709948706,0.875821078,2.579276514,-0.556161838,-0.9659356,-0.891389227,-3.55216103
0.349643098,0.157523353,0.682387745,13,1.501839253,11,0.035404429,0.872296455,0.281911682,1.145252481,3.657824249,-0.942284674,-2.085231231,-1.327463173,-5.165588402
0.307691465,0.797505195,0.585293855,6,1.922596407,13,0.634593043,0.960391723,0.379453626,1.166078884,2.877504467,-0.625208646,-1.115691915,-1.692453542,-4.310991098
0.939322873,0.311536162,0.331087808,7,0.7082364,23,0.847660726,0.963060001,0.266517589,3.481097773,1.256442564,3.411416288,1.220084424,2.947979791,-0.65948128
0.663135392,0.485552925,0.870005249,6,1.108680289,23,0.964527824,0.47646621,0.23965286,1.017169969,2.149620955,1.130543548,-0.500793855,-0.002821561,-3.362702881
0.116142655,0.358729023,0.772330967,13,1.408916195,4,0.059331112,0.149575237,0.618244262,2.144633579,3.808922897,-2.054964457,-2.28865198,-2.218504267,-5.291681146
0.624270368,0.979955651,0.312513291,6,1.12630591,5,0.786677623,0.34905635,0.600087907,0.950731672,2.032062192,1.033001286,-0.201057967,0.074231681,-3.324535961
0.868420195,0.274833307,0.714860755,12,1.376923855,18,0.948179269,0.395161001,0.797750244,1.591808148,2.666970821,1.707404083,-0.782736572,0.547973939,-4.076793476
0.526473629,0.419135202,0.322364931,8,1.205272067,2,0.474457875,0.989709988,0.426079228,0.51884109,3.04507872,0.260444374,-1.516584398,-0.410535543,-4.395793851
0.516905234,0.083889436,0.21281756,7,1.832996048,6,0.944255058,0.287298415,0.440595185,0.596979299,3.629592782,0.433769162,-1.968480731,-0.662654057,-5.126952644
0.048170651,0.727075573,0.581130165,10,1.2434566,5,0.598945096,0.040309454,0.98122024,2.434534228,3.548520436,-2.080558373,-2.214977505,-2.758513406,-4.703350463
0.726419554,0.998796007,0.65110293,4,1.273539654,15,0.310602731,0.923362052,0.283572364,1.584827652,1.664416076,1.676419056,0.495746621,0.922766913,-2.627140125
0.725769327,0.112363794,0.735681319,2,1.328415721,3,0.053685423,0.282698555,0.24069022,1.772231657,2.441364625,1.47487006,-0.913951917,1.15175333,-3.420252314
0.97208861,0.93251151,0.388691303,8,1.758557675,9,0.339091559,0.188343379,0.784288884,2.70547805,1.667650936,2.705487333,0.662880054,2.059481851,-2.516702574
0.062931317,0.409770003,0.287104091,8,0.851905033,20,0.450731879,0.221069723,0.620074048,1.271573219,2.303431551,-1.279226403,-0.575974692,-0.962248802,-3.665511092
0.786781464,0.418547068,0.180341595,11,0.587819381,23,0.397123068,0.71498185,0.040564632,2.800191823,1.338658672,2.093279383,0.32315772,3.248274079,1.240542379
0.830837815,0.363634927,0.0245901,4,1.043080327,23,0.348098741,0.620515974,0.622291867,2.350662921,2.285914159,2.336778358,-0.494322961,1.828038229,-3.63650388
0.16668148,0.184984591,0.980015287,10,1.933674757,12,0.182156487,0.195771441,0.692105689,1.881174629,3.702329521,-1.620607869,-2.008394438,-2.167044684,-5.2145341
0.954737157,0.29763367,0.313438691,13,0.989169348,12,0.720315313,0.350844987,0.810986479,2.3344443,1.876601905,2.385422929,0.10988614,1.483229333,-3.07691382
0.689572114,0.552210565,0.638689378,3,0.521521182,8,0.487131292,0.227098347,0.406043349,3.031048236,2.203703001,2.069742163,2.840141944,3.229888644,0.412137729
0.504064598,0.252682415,0.336794188,9,1.703312404,23,0.650054296,0.559879002,0.68447628,0.590037072,3.619193072,0.185089386,-1.867267841,-0.897398242,-5.187560753
0.341090314,0.738280528,0.664971104,6,1.120185266,9,0.864125126,0.787372675,0.848214296,1.022777985,2.734972602,-0.421028777,-0.956253993,-1.55982199,-4.096065909
0.300730036,0.060454621,0.482534255,13,0.652962304,15,0.682573005,0.717630537,0.071919828,0.602592958,1.014421939,0.336067725,-0.381907049,0.359354652,-0.29239182
0.122538235,0.915052866,0.576308061,2,0.991820612,19,0.815542401,0.171797836,0.881436306,1.495896544,2.193380206,-1.028406258,-0.221051409,-2.004115944,-3.407507562
0.956864445,0.038204048,0.173102163,10,0.762789362,6,0.746245524,0.439279632,0.385838492,3.310334752,1.09084802,3.004123863,0.934847355,2.91454287,-1.389306894
0.045466746,0.704632053,0.912620831,11,1.380634937,3,0.24612941,0.941558571,0.216584666,2.438520014,3.24528332,-2.308217155,-1.886029219,-2.535923661,-4.522861197
0.947431527,0.918415064,0.950239753,12,0.800945172,7,0.602959838,0.891514075,0.247922212,2.948761064,1.83330367,2.612778669,2.248766535,2.568186175,0.085071836
0.186809556,0.799103719,0.191399166,10,1.698705579,17,0.756491076,0.874356067,0.148111976,1.827734709,3.514491002,-1.280935776,-1.975516438,-2.423264845,-4.894555805
0.372582716,0.174562624,0.28919713,9,1.038276111,7,0.9068408,0.586999093,0.473295337,0.78103559,3.067171561,-0.109939626,-1.548815437,-1.198888758,-4.484973393
0.328466015,0.971356908,0.977129968,10,1.884313477,3,0.557242346,0.139175527,0.012216094,1.177012235,2.272503888,-0.838455462,-1.195599074,-1.469539125,-3.177810522
0.549418329,0.652342867,0.940964016,9,0.989027937,9,0.593902346,0.547737102,0.065043394,0.734786127,1.217264019,0.695350596,-0.086429818,0.000529313,-1.814461647
0.483821876,0.614980043,0.595519542,7,0.834044718,10,0.314452754,0.488006916,0.49000849,1.007595419,1.215339687,0.300462559,0.857664575,1.137634136,-2.006961339
0.132877163,0.16406006,0.784186016,8,1.612238396,19,0.014675108,0.781284219,0.079144851,2.006826648,3.804959673,-1.909239214,-2.496493564,-2.089482684,-5.094334266
0.203386892,0.842573481,0.242594386,8,0.654068394,3,0.593693271,0.89401737,0.461722989,1.415861947,0.935283521,-1.771936548,0.635622974,1.535168321,-0.548265489
0.691190135,0.260698312,0.338135231,12,0.508157152,13,0.211752934,0.111830121,0.791103906,2.6675529,1.410115718,1.130307879,1.88089024,3.82593496,-1.115279477
0.353032245,0.906761406,0.645951607,10,1.646021068,16,0.80439344,0.489749026,0.162708259,1.117392577,2.711564805,-0.519679084,-1.096177252,-1.688786092,-4.084923369
0.076425368,0.566536786,0.060868609,11,1.35723785,20,0.699953719,0.358896423,0.483608515,2.312285317,4.208541338,-1.793797436,-2.539264036,-2.889489678,-5.797644621
0.817455606,0.723210554,0.256129005,4,0.967797052,2,0.958104718,0.394567697,0.296187093,2.523029214,1.062953287,2.268155865,0.612118908,2.213295004,-1.342570214
0.136853252,0.717394335,0.637544388,10,0.951206569,13,0.210348846,0.994174333,0.739927214,1.386234883,2.153092498,-1.666113639,-0.291334575,-0.876064259,-3.472543497
0.169891065,0.789630838,0.810773346,2,1.14938336,11,0.032179572,0.275947726,0.443785565,1.781628044,2.832835864,-1.646436774,-1.19841274,-1.890088157,-4.205995568
0.636575715,0.792913931,0.157121345,2,1.423657939,10,0.333314318,0.809527729,0.905477851,1.229746192,2.417149331,1.110406568,-0.518914623,0.437143226,-3.6088491
0.257782135,0.960736839,0.550702722,10,1.890322572,5,0.658715953,0.548045491,0.984985236,1.50605708,2.970324842,-1.084616756,-1.236331349,-1.892951467,-4.368803519
0.472049213,0.124880697,0.623089307,10,1.607340137,22,0.592322103,0.909705051,0.043533522,0.672883883,3.430058855,-0.01381731,-2.123267083,-1.083466935,-4.678137997
0.409972726,0.444369803,0.278278293,12,0.931689685,18,0.11435935,0.81490328,0.84485776,0.698161129,2.36714487,-0.502641371,-0.493176714,0.573324889,-3.799683313
0.93439119,0.539805455,0.62817713,3,1.522613314,22,0.575757002,0.211452489,0.921417885,2.8471484,1.864896991,2.882393493,0.294841387,2.149110322,-2.934072011
0.735349568,0.310578744,0.445627751,6,0.615891119,12,0.289883404,0.459467321,0.923789025,2.91515021,1.52348039,1.937843424,2.027898383,3.48433972,-0.959795032
0.048824165,0.222253342,0.642547124,12,1.76060061,22,0.253964123,0.510108284,0.737583612,2.420189477,4.200130854,-2.13196201,-2.44120127,-2.735348439,-5.736132681
0.15082817,0.095929611,0.357711908,4,1.844716087,11,0.192612042,0.217321166,0.782746292,1.876858905,4.280088004,-1.607768549,-2.609020005,-2.154353189,-5.818349643
0.919798747,0.487855173,0.393752451,4,0.600968118,7,0.511281326,0.65063316,0.075342096,4.03399769,2.011836617,3.292418602,1.990965146,4.073930397,1.607985903
0.137268063,0.771911974,0.676648354,11,0.91069013,21,0.513910521,0.905178716,0.971003379,1.189276417,2.043138206,-1.049250436,-0.045414469,-1.180758004,-3.345092315
0.662804595,0.290109078,0.246891726,10,1.304132122,8,0.919359875,0.70128814,0.89157603,0.890472,3.215967629,0.995737876,-1.437738179,-0.157461785,-4.737268431
0.317150855,0.191913731,0.645041296,2,1.98377363,10,0.409176281,0.385241487,0.291689354,1.078107976,3.463933875,-0.611483586,-1.872896783,-1.42417103,-4.89800408
0.902319101,0.037672639,0.380650631,9,0.996498511,17,0.513210084,0.337626963,0.877184489,2.450444066,2.135291139,2.483189334,-0.166467243,1.786225065,-3.462338759
0.68844045,0.148788237,0.292966872,4,1.373112854,12,0.712503616,0.531539013,0.074587695,1.357262397,2.867417833,1.512480678,-1.406933432,0.519901458,-4.175346263
0.282023922,0.321538616,0.703396045,8,1.611995656,4,0.52444478,0.016175039,0.427853926,1.327213491,3.491521097,-0.987173042,-1.959939843,-1.652028092,-4.730070367
0.133504054,0.297293708,0.678106326,5,1.998078785,10,0.671602278,0.911936253,0.552497872,1.989677442,3.750211566,-1.472378281,-2.050461778,-2.5139516,-5.274593576
0.655051041,0.77673341,0.449369298,12,0.786309191,14,0.743715203,0.589535898,0.056285494,1.605537693,0.917838364,1.570728574,0.623800625,1.101340407,-0.087277172
0.149200882,0.116805205,0.365365981,12,1.955309697,11,0.552205907,0.244756008,0.46585674,2.008188575,4.319379322,-1.536996846,-2.695248633,-2.512721474,-5.8744884
0.261365721,0.720783032,0.24160918,11,1.471309105,23,0.944775017,0.743758571,0.355435331,1.565038715,3.562421312,-0.997398655,-1.887374171,-2.194293208,-5.054023944
0.643150493,0.88151747,0.641738605,5,0.600354623,20,0.955975565,0.912919147,0.693900286,2.457484117,2.020971775,2.581443156,2.754015781,1.802146163,-0.352392852
0.222964563,0.909138687,0.884935042,6,0.910087272,6,0.418637454,0.874708267,0.206446969,0.882593373,1.040934351,-1.199220194,0.135978522,-0.34875007,-1.680256084
0.609479319,0.605072318,0.762656466,9,0.895017059,16,0.83287832,0.055357454,0.704318086,1.255805334,1.425333492,1.384364911,0.897907154,0.517079079,-2.308523532
0.168217401,0.018817086,0.702293282,4,1.843504308,21,0.196830745,0.721699373,0.880935318,1.786132399,4.087819513,-1.490440697,-2.296704632,-2.090366355,-5.580121115
0.665450514,0.801392445,0.535025644,9,1.393000692,10,0.629872032,0.985960875,0.351487458,0.945551649,2.279947832,1.058544468,-0.418618055,0.000811115,-3.612979393
0.324755388,0.621247693,0.948628498,3,1.741918928,11,0.718990641,0.947703248,0.817291377,1.034378043,2.706065966,-0.454569512,-0.843670523,-1.515685509,-4.037573213
0.19837253,0.10369369,0.070217988,8,1.893753413,16,0.397164103,0.682090174,0.325854155,1.712220091,4.454580942,-1.280048946,-2.851759567,-2.179795095,-6.009208457
0.772106401,0.36856893,0.942601287,8,0.648157516,20,0.378580386,0.493018229,0.32462527,2.81660764,1.589874828,2.27462629,2.033686978,3.099597417,-0.207339187
0.287565633,0.315051453,0.878522749,10,1.334621167,23,0.561610979,0.220098712,0.291306866,1.377375809,3.388018096,-0.892875388,-1.805800249,-1.902883334,-4.84075237
