at_gw1,at_gw2,at_gw3,window,rip,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.827384286,0.414701161,0.774666959,12,1.697954053,1.565932102,2.037461976,1.480300913,-0.969116747,1.072935768,-2.714648344
0.69066008,0.406732707,0.791284359,8,1.872741329,1.150389758,2.130423134,1.084028784,-1.158962251,0.694957739,-2.902448224
0.656465791,0.979731919,0.350767145,7,1.302514282,1.050625375,1.831567973,0.973993674,-0.701951619,0.569892692,-2.536634883
0.971797661,0.735164637,0.139456416,10,1.129276658,2.567361469,1.719915156,2.428501494,-0.403096111,2.177171085,-1.867629249
0.040314874,0.450800852,0.989559054,11,0.544636007,3.10313938,3.699164252,-3.550372548,-5.099663397,3.752180795,3.953835569
0.009090051,0.559929798,0.764250441,3,1.87187539,2.585893699,3.443928809,-2.553521401,-3.01797151,-2.576631214,-3.912328419
0.918599923,0.033000224,0.494938562,10,1.887993217,2.262061625,2.358781081,2.146836677,-1.342778141,1.849085312,-2.957776789
0.858939193,0.395093386,0.357150105,4,1.687338302,2.427210399,1.914751442,2.319856583,-0.688692853,2.068220156,-2.43378529
0.884944141,0.62645428,0.246205365,6,0.844474793,3.255393498,1.402768737,2.150689697,-0.834318637,4.156777476,1.42388994
0.258395924,0.130160715,0.368923206,11,1.284552205,1.481535281,3.967109531,-1.347676396,-3.478484984,-1.593553023,-4.517455031
0.744145455,0.103006382,0.839644329,7,0.875401775,2.329111922,1.442738305,1.269160259,-1.750234947,3.07904734,0.739046122
0.274091647,0.60474082,0.579460616,9,0.967062542,1.118383633,2.160219218,-1.368100772,-2.795316076,0.268348781,-0.860917913
0.590902909,0.853095151,0.163517011,8,0.712492487,2.33735101,2.069837485,0.115031912,-2.19427363,3.853660358,2.513397581
0.257316053,0.179905747,0.433982872,10,1.991429044,1.459169291,3.833145926,-1.324521788,-3.334516151,-1.576323092,-4.392718161
0.812570322,0.661970609,0.57675419,6,1.784619336,2.022776619,1.655923497,1.947933772,-0.325980527,1.624685094,-2.086173051
0.841037282,0.387895616,0.597162749,9,0.887684122,2.611798145,1.264997387,1.639116343,-1.260408251,3.316467086,0.730474672
0.51989323,0.268142973,0.806198996,11,1.632796286,0.524847435,2.851084768,-0.013918037,-2.110193692,-0.469604361,-3.543927622
0.400315936,0.369476091,0.536962379,2,1.947914589,0.768960035,3.025947074,-0.366632606,-2.322449827,-0.709914258,-3.649127134
0.361416715,0.5440181,0.928912061,6,0.545981325,2.712902669,3.183315552,-1.40314274,-3.396358032,4.533924055,4.250390828
0.749237616,0.83361024,0.017106554,13,1.236360781,1.102876239,2.355962509,0.991424009,-1.359121984,0.546496017,-3.134619327
0.956544402,0.506729899,0.374767476,11,0.997354847,2.665476391,1.221641488,2.170563163,-0.831167365,2.786252945,-0.503673231
0.037676311,0.291309503,0.385357975,10,0.931154174,2.048474612,3.073150112,-2.699918635,-4.242058754,-0.058328871,-1.021127305
0.747724604,0.444365991,0.851163718,12,0.750021645,2.520122766,1.915495598,0.731079491,-1.815603552,3.858447589,2.351392234
0.453612528,0.775648618,0.165407966,11,1.415313392,0.667971381,2.913153495,-0.354045272,-2.14811102,-0.767292962,-3.613057191
0.523451945,0.252986658,0.071461463,8,0.880738977,1.367403697,2.270654127,-0.056158383,-3.150486724,2.129829275,-0.119079735
0.880253726,0.837545149,0.228551243,11,1.299138635,1.94679315,1.837919039,1.853726171,-0.553065234,1.490497719,-2.275531253
0.382007876,0.427308295,0.139799136,5,1.629873459,0.75560565,3.373991863,-0.4592623,-2.699878898,-0.851049014,-4.03294998
0.713229213,0.293300322,0.330622627,2,1.794134965,1.703960697,2.470565772,1.37979971,-1.462412877,1.098046606,-3.225503331
0.000750076,0.082946617,0.41427408,3,1.981750422,2.627121874,4.414673391,-2.598699723,-4.066869624,-2.613433029,-4.853653159
0.359759582,0.196533792,0.878758439,4,1.113713937,0.835974865,2.860672228,-0.564091731,-2.389320715,-0.928880915,-3.416207853
0.382103767,0.311299734,0.880927241,6,1.075206117,0.679604001,2.433068203,-0.524130212,-2.242126276,-0.590268254,-2.622795114
0.027185831,0.135596607,0.056702593,2,1.847455084,2.496602654,4.632107269,-2.456292863,-4.268884242,-2.497068631,-5.081288319
0.598216903,0.719804532,0.630811643,10,1.114552374,0.640938013,2.041728351,0.452870545,-1.268583803,0.003080574,-2.74885046
0.60708239,0.348149173,0.089574668,7,1.835523952,0.805747797,2.987921211,0.698796659,-2.161309225,0.277754487,-3.777747056
0.871898387,0.654853295,0.169996331,13,1.474354517,1.700926638,2.168163612,1.59820365,-1.080481214,1.208176871,-2.822118015
0.877786191,0.8134447,0.524296321,10,1.187300839,2.031269974,1.629216322,1.930727035,-0.244242095,1.600217449,-1.943514093
0.994562611,0.281569022,0.660640004,4,1.647410809,3.293343167,1.586529748,3.106542705,-0.048300496,3.042081288,-1.628390893
0.365194411,0.060699913,0.075373995,12,1.309768268,1.045705133,4.097406327,-0.850568979,-3.555767134,-1.182205693,-4.690783695
0.985968622,0.142958061,0.860402225,6,1.834625601,3.09600157,1.67580989,2.938421236,-0.253027578,2.792980962,-1.788337103
0.502148721,0.487479003,0.625371384,11,1.887537595,0.546440046,2.773547576,-0.104973858,-2.006525115,-0.552922581,-3.472068099
0.049040695,0.154512853,0.594246261,2,0.590731403,2.902229227,3.701615205,-3.341525961,-5.545489141,3.42057311,3.067823161
0.173716262,0.451258714,0.158723985,8,0.736292261,2.088955629,2.965414586,-2.285282341,-4.474507587,2.454017287,1.555790666
0.72713489,0.355923992,0.118769921,13,0.769900763,2.315000789,2.036396461,0.562432619,-2.731505198,3.578435657,1.431814371
0.639909623,0.584639404,0.565614322,10,1.326837506,0.8020667,2.323157667,0.671775771,-1.399372485,0.229779201,-3.094631756
0.696826214,0.619478028,0.914341604,6,0.720667086,2.776450123,2.093340482,0.912930107,-1.213447339,4.225007475,3.020685225
0.350063923,0.621345714,0.866040981,5,0.861557373,1.302326536,1.758395533,-0.930125841,-2.297520177,1.815583546,1.088613216
0.036225487,0.298101152,0.045199617,9,1.039914105,2.205543463,3.747127502,-2.515447082,-4.204195813,-1.576321246,-3.196318765
0.632052709,0.161554185,0.312875591,5,0.861397682,1.973163861,1.872417273,0.745785029,-2.53233036,2.842818468,0.417909826
0.503872922,0.679280634,0.422149568,7,0.751646511,1.976972089,2.036454589,-0.268293798,-2.431776896,3.300834214,2.119293054
0.941837196,0.93214169,0.511099132,5,1.740566009,2.890384702,1.476683,2.761552157,0.64244238,2.582261761,-0.968048919
0.797339066,0.078681781,0.058457841,13,0.617075806,3.133774973,2.603974172,0.742657445,-3.353466243,4.94395219,2.679804848
0.952191356,0.221391109,0.507197882,5,0.59149476,4.440659798,2.566643564,2.378740654,-1.393921297,6.258615938,3.732331359
0.943856546,0.44340032,0.533226688,8,0.671261282,3.925279203,2.246814163,2.064677237,-1.131351864,5.570788303,3.189240695
0.805925744,0.777514624,0.535744025,10,1.287046149,1.634006847,1.771119241,1.550097338,-0.544188009,1.169577338,-2.317045036
0.772424927,0.020288042,0.908322327,12,0.571750317,3.268934029,2.769480155,0.639369641,-2.818481638,5.242505487,3.688419827
0.632139717,0.242636206,0.389099381,7,0.983733158,1.336728723,1.892565797,0.733923666,-2.176290936,1.543563704,-1.159500297
0.383116993,0.957993966,0.418401777,3,1.69397202,0.750151083,2.360322147,-0.437477542,-1.509586602,-0.787664,-3.021650786
0.376718231,0.563443593,0.764326087,6,1.09223373,0.758677207,2.34815142,-0.539855662,-1.934094884,-0.813598437,-2.778965171
0.596015614,0.686480751,0.454646526,3,1.760361485,0.959567725,2.138790928,0.79103842,-1.11348527,0.38519753,-2.872337521
0.790144258,0.68615708,0.091170889,13,0.725005735,2.709341977,1.965162277,0.838222297,-2.107095267,4.124919789,2.222243421
0.519019727,0.324947028,0.037595577,2,1.743577253,0.774150372,3.235136168,0.303925425,-2.454906104,-0.084019603,-3.942647996
0.717460456,0.337991824,0.694372737,6,0.803213906,2.550546979,1.631567298,1.128564693,-1.67026992,3.639161345,1.70038662
0.99489538,0.772270572,0.938989207,4,1.206290942,3.295502647,1.518686579,3.108476263,1.068211883,3.044551387,-0.495139831
0.864829125,0.364619238,0.995542224,4,1.149215233,2.464173756,1.457269406,2.354043529,-0.071180351,2.108839297,-1.77863698
0.035227389,0.309674414,0.362060816,4,1.420962355,2.456966893,4.104761034,-2.411514138,-3.710656082,-2.461144715,-4.57476508
0.987702951,0.279242126,0.708021844,12,1.352670519,2.418909438,1.908934777,2.29256263,-0.686687538,1.997120795,-2.30746138
0.881723831,0.78639908,0.843407263,2,1.934720382,2.732277732,1.436221939,2.319821868,0.554007582,2.236952851,-1.301691854
0.963295871,0.260541401,0.335089377,9,0.949195563,3.062326325,1.249704943,2.360946016,-1.150406341,3.495608395,-0.064489599
0.087132135,0.160593821,0.529009651,7,1.514465127,2.216163256,4.070222922,-2.152561477,-3.671865529,-2.249987689,-4.550193936
0.218077736,0.250650432,0.286262164,2,1.412761694,1.543062175,3.860549285,-1.408787437,-3.358094953,-1.617907219,-4.396502547
0.045282762,0.114910561,0.4576912,4,1.22652767,2.407013136,4.248451284,-2.356584813,-3.872510346,-2.416415694,-4.709258415
0.36046014,0.168353819,0.364404672,3,1.240885015,0.841455139,3.554359317,-0.570305175,-2.945363557,-0.904215934,-4.173293836
0.347269047,0.292605671,0.335201798,3,1.620958005,0.898735196,3.44423141,-0.647245983,-2.821611313,-0.971704543,-4.065124381
0.739188672,0.056802176,0.87431174,6,0.749311272,2.852157441,1.90640395,1.19895659,-2.010556606,4.156122855,2.167899448
0.894698183,0.773230138,0.673349335,5,1.367971146,2.593134892,1.437797413,2.488411731,0.354918447,2.252675648,-1.334933647
0.955757285,0.190148889,0.531907978,3,1.357032146,3.119531771,1.78903126,2.82851693,-0.455609125,2.824426342,-2.153707413
0.406457731,0.017864947,0.871003624,2,1.830026282,0.753444468,3.178784548,-0.331275221,-2.537707078,-0.678126289,-3.782843902
0.683901186,0.896336879,0.033762938,13,0.805346198,2.024672046,1.703562233,0.379191652,-2.036069866,3.145677486,1.436012101
0.064037096,0.725361873,0.089290513,5,1.721934227,2.317056615,3.758011126,-2.257917738,-3.288782242,-2.335968433,-4.271610672
0.920687096,0.812734109,0.470772462,11,1.037655903,2.34678662,1.16253734,2.015339499,-0.326309772,2.238244664,-0.723029166
0.827344,0.375473494,0.45488349,3,1.368289575,2.300621982,1.930753153,2.096417748,-0.715572191,1.889794929,-2.530293811
0.798367656,0.85310822,0.693307935,5,0.636985064,3.554994605,2.652849513,1.497223349,-0.643837161,5.224437561,3.957201741
0.402118971,0.750484215,0.493977708,2,1.581757563,0.764265861,2.544651609,-0.356259077,-1.726233956,-0.700587998,-3.161747966
0.799865623,0.671011437,0.583011257,11,0.765631341,2.724711647,1.795198641,1.109747201,-1.375524495,3.948533599,2.270465335
0.138909673,0.223176452,0.054034234,11,0.831839394,1.873246762,3.172739062,-2.363968387,-4.723015329,1.384029949,0.103419264
0.716521201,0.011594222,0.299125841,13,0.976804276,1.381977478,2.251784473,0.722258549,-2.662145625,1.579890885,-1.399478486
0.063387892,0.201676681,0.16437395,8,1.628107268,2.336270015,4.404707685,-2.283282534,-4.019645909,-2.357054249,-4.876987117
0.600474668,0.556265663,0.537033818,3,1.079995721,1.030583276,1.83751208,0.796847754,-1.270002101,0.590125258,-2.257183835
0.941863048,0.491831806,0.711188562,5,0.705509778,4.056018988,2.277902508,2.429676716,-0.509301772,5.480754754,3.234068852
0.192069013,0.958495924,0.179413517,11,1.000826059,1.473360485,2.389244562,-1.808900381,-2.86632279,-0.487633476,-1.528344461
0.458496159,0.524415755,0.866613103,4,1.529978089,0.524959589,2.358440406,0.008524113,-1.526363326,-0.422873395,-3.04088014
0.801637329,0.376461877,0.449540342,11,1.620094413,1.526590345,2.32898325,1.444691823,-1.334056436,1.032705332,-3.053900793
0.637380121,0.594868532,0.743606108,13,1.295282817,0.656931974,2.331507277,0.438976786,-1.433600008,-0.02474384,-3.08565324
0.52339453,0.068716531,0.869293104,11,1.021065084,0.614128434,2.273220926,-0.072415005,-2.496864947,0.464470298,-1.807820067
0.168968368,0.932253292,0.676145463,5,1.763646522,1.792320152,2.705537632,-1.678707362,-2.084115015,-1.86400363,-3.270123198
0.928810452,0.732490119,0.55353617,10,1.09809394,2.331456567,1.432903259,2.198891164,-0.187109647,1.940311951,-1.500583519
0.795601459,0.599367653,0.396027884,10,0.506265986,3.681860339,2.956707345,0.863173643,-2.223524737,5.821634481,4.357755788
0.610815269,0.292948539,0.843664623,6,1.329412517,0.890115593,2.345949165,0.795524068,-1.444189023,0.369599861,-3.10120051
0.521977391,0.077221524,0.873466338,11,1.265753375,0.523308495,3.023941331,-0.003229379,-2.322259411,-0.459311519,-3.706230041
0.294627581,0.819883195,0.934591001,4,1.132094283,1.145735978,2.207019438,-0.94492334,-1.532833604,-1.255056957,-2.811062511
0.287341284,0.997802141,0.555136734,8,1.848118109,1.263736022,2.562027053,-1.108285368,-1.85820923,-1.396668245,-3.19421976
0.623424902,0.374095053,0.574830593,11,1.744075182,0.696520265,2.664836286,0.519142205,-1.825481127,0.058164216,-3.424343404
0.385951149,0.167977811,0.187269361,8,1.029343956,0.651746435,3.003114978,-0.645072826,-3.296873242,-0.074957128,-2.559495679
0.748079192,0.075906292,0.582952417,9,1.766815179,1.39285351,2.613811989,1.323149276,-1.727568083,0.943708167,-3.416590738
0.070689942,0.260287503,0.127285561,2,1.888463166,2.280218034,4.315499477,-2.222326195,-3.912415842,-2.303345511,-4.788852928
0.593393952,0.736609916,0.533140112,6,1.411623626,0.807468468,2.086034634,0.69624033,-1.083992127,0.265683424,-2.823329944
0.494652205,0.753558633,0.060594938,4,0.922632387,1.189543596,1.678888602,0.028953452,-2.134810553,1.732039963,-0.117041914
0.827080259,0.797160805,0.098449564,11,0.504292843,3.738269415,2.927224581,0.939007551,-2.120456665,5.874651088,4.305820129
0.255147224,0.580469572,0.387718436,6,1.209106369,1.374112776,3.266054145,-1.219121395,-2.67606653,-1.486020201,-3.85766859
0.349174177,0.251538544,0.786333968,3,0.846285585,1.388744942,2.145003228,-0.942461736,-3.035211134,1.99059751,0.842027666
0.484158263,0.042116059,0.118781424,2,1.949379674,0.702208206,3.646431391,0.108827339,-2.965483374,-0.27127582,-4.315050533
0.904466015,0.342904357,0.766978838,5,0.959685019,3.064735861,1.057608729,2.441303188,-0.455209993,3.414463703,0.27769404
0.10510156,0.332492517,0.483055056,6,0.85720266,1.875382966,2.757832685,-2.430565821,-4.078968495,1.047513031,0.260737927
0.920543994,0.295704415,0.250560491,5,1.001419762,3.03564006,1.276749042,2.570605875,-0.934616304,3.186624517,-0.756283485
0.832316763,0.975110649,0.89738382,5,1.667475567,2.205908091,1.355982009,2.128227408,0.681414357,1.826045237,-1.0939134
0.716452274,0.554082071,0.215124528,5,1.305607149,1.511846025,2.227699552,1.459950253,-1.168211565,1.070210327,-2.951720032
0.06170406,0.441145889,0.49763803,2,1.971986456,2.325052107,3.745437971,-2.270815336,-3.313232198,-2.34360317,-4.220662016
0.267444871,0.279545032,0.004639778,6,1.528770006,1.313129482,3.997019396,-1.150284301,-3.463504684,-1.428453907,-4.571708001
0.267948667,0.093595664,0.853733126,13,1.727744122,1.492043439,3.625118278,-1.362017947,-3.136102965,-1.607896593,-4.17627284
0.565256354,0.67002943,0.548313149,2,1.378589006,0.937764153,2.190982864,0.561058948,-1.190985159,0.17805982,-2.854684762
0.762732085,0.271432413,0.507291711,2,1.816967156,1.996259519,2.214204818,1.654850812,-1.122225011,1.421388759,-2.942567109
0.250204113,0.052089332,0.577506476,8,1.191681062,1.442641574,3.825539639,-1.307648881,-3.35398166,-1.562459603,-4.378749243
0.793628402,0.472394365,0.958793833,11,1.80238913,1.484828558,1.867781279,1.403016174,-0.75158161,0.986839338,-2.499970317
0.137919173,0.673221878,0.068217709,13,1.699692028,2.05075378,3.846856259,-1.976563058,-3.370954103,-2.106121949,-4.38234663
0.243561828,0.864373896,0.407627217,8,0.640068456,2.367472313,2.849269655,-2.04423779,-3.633427631,3.473449596,3.153515603
0.932607656,0.820417887,0.409061136,2,1.038891655,3.218281038,1.178308952,2.561163059,0.330623744,2.946929479,-0.377516703
0.492031687,0.192772718,0.642050872,10,1.93752611,0.532213935,3.109483541,-0.103912843,-2.414281078,-0.547302545,-3.79771432
0.487824635,0.094657248,0.039360853,13,1.378199594,0.633544143,3.842101613,-0.295158765,-3.218027311,-0.717872707,-4.503488165
0.589263811,0.197447786,0.865057654,9,1.363023851,0.632234564,2.632292131,0.472170842,-1.829710748,0.03555314,-3.383765421
0.144585349,0.625412722,0.683673463,4,1.396088122,1.907063596,3.149362529,-1.806880971,-2.616153138,-1.967222506,-3.688188441
0.778948912,0.144406083,0.082387308,6,1.705619773,1.821888173,2.744105062,1.75596693,-1.799488195,1.408844562,-3.514781843
0.351727629,0.999410747,0.073046399,3,1.938085457,0.879093531,2.693909375,-0.621252743,-1.900153377,-0.948922133,-3.362886998
0.593214911,0.558479263,0.441347281,6,1.927127567,0.806645492,2.393441892,0.69522061,-1.468660793,0.264619085,-3.162620396
0.626056025,0.179444685,0.423279058,3,1.6594586,1.113975267,2.767166052,0.960654089,-1.892355522,0.569475976,-3.535062682
0.885435262,0.970068655,0.853219786,2,0.961896785,3.143199008,1.553946445,2.229128755,0.775753502,3.265672687,1.098915776
0.645997137,0.808938956,0.819350411,11,1.171469068,0.782259336,1.883701115,0.635839357,-0.86447023,0.177861133,-2.592828812
0.714353563,0.631668114,0.417355075,3,1.768012057,1.612430865,1.934709738,1.45841307,-0.765956708,1.133639053,-2.620719101
0.321526139,0.253716644,0.144767129,2,0.927677417,1.09027813,2.661277278,-1.021698702,-3.566491853,1.023980713,-0.862914336
0.208999298,0.470619366,0.336808844,6,0.593259707,2.593650204,3.300063571,-2.29079253,-4.647400727,3.787601461,3.169066203
0.549375901,0.452802525,0.964983215,8,1.50139694,0.531667119,2.282611086,0.314561638,-1.426681532,-0.118635321,-3.012741497
0.299010965,0.915671745,0.300689894,8,0.695876412,2.080743156,2.514320528,-1.611533319,-3.21684747,3.151867569,2.617441474
0.694246328,0.04787284,0.871211201,6,0.894621926,2.079669063,1.506332307,1.084129047,-1.896663806,2.744852623,0.432469258
0.99662377,0.049792263,0.930270461,9,1.996914832,2.819906839,1.820793863,2.657717815,-0.562383619,2.487198177,-2.06909307
0.698011497,0.540024778,0.021959921,12,1.852211087,0.941068076,2.776659159,0.823582833,-1.889791428,0.371690557,-3.588780277
0.60467115,0.001669341,0.718771031,7,1.011123773,1.08771227,2.095896836,0.606093128,-2.292674599,1.128500405,-1.616774357
0.335648077,0.117651634,0.954345373,3,1.330874771,0.95109809,3.132378151,-0.714874279,-2.531378652,-1.030947,-3.72483936
0.494133821,0.532247536,0.221954694,3,1.82806628,0.588011802,2.830422286,0.207992953,-2.008957208,-0.205532807,-3.556393515
0.683219336,0.786705253,0.096720055,7,1.465348686,1.193001795,2.197738683,1.123310309,-1.165009779,0.730430189,-2.969559418
0.824384687,0.344548903,0.704950625,13,1.798719225,1.462360224,2.222017884,1.36381849,-1.224225166,0.948225046,-2.957100584
0.305312042,0.551988898,0.526639025,6,1.037604221,0.927512835,2.378896983,-1.004473555,-2.534844721,-0.449156577,-2.059817025
0.95149562,0.895279874,0.961150812,4,1.800119993,3.015170779,1.502807435,2.856736704,1.137549771,2.724207348,-0.501668802
0.603247447,0.369183183,0.777475394,6,1.054638266,0.978582895,1.759273474,0.714150132,-1.494816519,0.737846091,-1.867807728
0.954990566,0.102972823,0.274260177,10,1.406740192,2.470405664,2.36369592,2.339716042,-1.311696608,2.073083878,-2.886403941
0.086419355,0.256444855,0.524648588,12,1.807070797,2.261272848,4.030156033,-2.202658686,-3.626088119,-2.289936406,-4.515543731
0.282973956,0.294004347,0.188644637,11,1.727037579,1.371050933,3.872630711,-1.223639193,-3.34579985,-1.492611066,-4.447173565
0.969570503,0.800461095,0.870521601,13,1.526848035,2.208739338,1.522970911,2.080369303,0.086314279,1.755677051,-1.598478743
0.961060067,0.61084051,0.371836716,4,0.538275934,4.683306731,2.979143696,2.395450432,-0.787691917,6.617676699,4.48137119
0.817417285,0.172131327,0.31619086,5,0.855859314,2.908908377,1.48921089,1.832372563,-1.752810661,3.711116103,0.72799989
0.308584357,0.441837186,0.805727711,11,1.547975183,1.256625867,3.111610031,-1.094212101,-2.519929576,-1.386778456,-3.706761284
0.485288065,0.533592065,0.400992229,9,0.984505594,0.729288243,1.959222418,-0.197665943,-2.323096521,0.830069555,-1.107087855
0.393362291,0.603320567,0.972762335,6,1.483462423,0.727521304,2.381365262,-0.439241004,-1.604237137,-0.827540745,-3.023081332
0.102281356,0.590952744,0.975223308,4,1.159355341,2.121367657,2.96955767,-2.043505177,-2.487460069,-2.160234039,-3.493104407
0.919905855,0.781259046,0.85297104,4,0.724510804,3.932491676,2.499354412,2.341171809,0.179328806,5.226223287,3.486903721
0.228914236,0.76073514,0.800416216,8,0.874825523,1.463302899,1.925118288,-1.7240841,-2.700242985,1.214420536,0.802049074
0.862292167,0.639510622,0.913747569,10,0.661997775,3.424382582,2.455812661,1.427172415,-0.987641497,5.015807185,3.597299101
0.021037646,0.412200648,0.353397521,13,1.373380125,2.54357882,4.121842297,-2.508462871,-3.73716815,-2.540056503,-4.592768756
0.773749625,0.797201858,0.406561326,7,1.518384598,1.702983822,1.740239501,1.630056902,-0.50882393,1.285080138,-2.309338526
0.302790153,0.588333017,0.429061941,3,1.629156485,1.106100397,3.059455168,-0.905673061,-2.405210639,-1.197338128,-3.67269764
0.15476401,0.998183854,0.515565647,4,1.401051823,1.855280771,2.774365983,-1.749327842,-2.1546646,-1.920420005,-3.340305247
0.367805504,0.629024808,0.657924579,3,1.978806236,0.810756243,2.630459777,-0.527349463,-1.881171134,-0.866524464,-3.270226602
0.680725466,0.956251598,0.490757849,6,1.673902757,1.256925337,1.668076188,1.19520219,-0.42576615,0.794046604,-2.264423382
0.26463301,0.303099944,0.92724481,2,0.927789085,1.202285635,2.114691678,-1.361121407,-2.894798899,0.809029936,-0.161967874
0.702023871,0.127740133,0.539792067,13,1.570484069,0.895273127,2.890993755,0.758000657,-2.078064691,0.302658124,-3.677537335
0.543841569,0.875221638,0.151705702,7,1.003066135,0.860762045,1.57676271,0.257171938,-1.644574616,0.946103539,-1.093733282
0.30223306,0.900719204,0.372439721,12,0.677749574,2.179857655,2.65281468,-1.776790403,-3.432752678,3.249779782,2.755684558
0.590345379,0.75805634,0.273696149,12,1.197476586,0.568024538,2.556118912,0.281328997,-1.691885024,-0.184837517,-3.319910498
0.441443085,0.369731261,0.714164392,5,0.764792901,1.837019868,2.156589412,-0.519171467,-2.792530371,3.044266571,1.910557854
0.372116648,0.062573703,0.070402561,12,1.537007467,1.016794375,4.084738402,-0.816149717,-3.538205255,-1.153357226,-4.681871151
0.647958674,0.845916663,0.168514364,10,1.073430022,0.898952392,1.870314112,0.692402172,-1.381016476,0.510186302,-2.258423914
0.092616422,0.462249476,0.368798786,6,1.67181303,2.181605684,3.803049889,-2.112119658,-3.35658746,-2.216738148,-4.306504689
0.601388072,0.03695785,0.9171837,7,1.778461615,0.779653452,2.682578382,0.667000115,-1.881238535,0.244425615,-3.426999497
0.600960307,0.612973439,0.443267741,12,1.541790994,0.591391494,2.582742308,0.334639266,-1.724084463,-0.130957143,-3.337897049
0.961670864,0.929692179,0.435806762,13,0.857478647,2.93850318,1.480266771,1.844807254,-0.505139607,3.729459326,1.589264201
0.451311318,0.901820812,0.83846156,10,1.534627133,0.634504079,2.160976591,-0.31691541,-1.300555162,-0.73417992,-2.839590257
0.764211318,0.134939441,0.573988033,5,1.276740795,1.79308711,2.335179996,1.73494289,-1.33043993,1.378514748,-3.064542887
0.653943219,0.320241216,0.238401714,11,0.739846013,2.304705878,2.18102168,0.286355053,-2.899357567,3.709471715,1.789325157
0.761245708,0.555194434,0.983114028,3,1.376719299,1.893184834,1.521060827,1.722866679,-0.135007679,1.442229015,-1.996610702
0.263647719,0.134235993,0.132695315,8,1.646834019,1.377755887,4.110228814,-1.235624131,-3.614275525,-1.502642052,-4.670546591
0.674788538,0.552495014,0.55273616,10,1.048954376,1.104426569,1.695265017,0.813244822,-1.431362286,0.888329665,-1.78025198
0.068948504,0.560901858,0.383270653,2,1.501185263,2.288911727,3.677556301,-2.231734191,-3.224053248,-2.311159226,-4.16341963
0.611883661,0.001085892,0.058173044,4,0.822377885,2.086676418,2.278144539,0.611452211,-3.216960115,3.146480605,0.481519853
0.627956432,0.352201715,0.736792715,5,0.884824362,1.85392763,1.446034991,0.746660513,-1.732599885,2.607824123,0.703912427
0.00557516,0.898530076,0.299594431,8,1.06612089,2.437524119,2.995990452,-2.625775355,-3.116205616,-2.088294235,-2.89880873
0.101302756,0.13885932,0.351598172,3,1.237415277,2.123919437,4.200565314,-2.049965552,-3.791391987,-2.163197118,-4.684038861
0.107842504,0.693958817,0.090598456,2,0.577348957,2.823890254,3.467366344,-2.978018374,-4.949744306,3.673481913,3.27192474
0.798876357,0.870154305,0.554965428,2,1.375238372,2.21557373,1.51326891,1.855949272,0.094422056,1.662032396,-1.810496191
0.792255465,0.829032569,0.846422182,5,1.233787902,1.961627038,1.391115955,1.896904809,0.224652495,1.561678124,-1.581521208
0.497459731,0.368382269,0.888335324,3,1.12159815,0.593688499,2.301320193,0.227354504,-1.593763904,-0.187819834,-2.965616628
0.3021423,0.921898351,0.379470863,13,1.231552251,1.345382948,2.967509239,-1.197665351,-2.318157267,-1.474229675,-3.593018472
0.633276951,0.905960954,0.697091979,7,0.604216797,2.938565291,2.674034908,0.308815154,-1.57567985,4.840116317,4.079020136
0.313359041,0.811336146,0.494130598,10,1.706593051,1.201978118,2.86994644,-1.03520245,-2.20258294,-1.340257093,-3.503182552
0.475022707,0.908855437,0.139742104,12,1.548548524,0.63819726,2.762231817,-0.300074944,-1.960402468,-0.717512201,-3.476196559
0.323053249,0.218768175,0.297446873,3,0.513025848,2.850093259,3.559626708,-1.652066556,-4.914272795,4.698620866,3.673368494
0.299227206,0.828065857,0.020144421,2,1.457519147,1.154541974,3.124444621,-0.947469529,-2.435445576,-1.220655028,-3.731684362
0.627284204,0.035435975,0.006075731,8,1.737914376,0.830960513,3.45999449,0.738228947,-2.704053337,0.324213383,-4.241159347
0.55191427,0.194640585,0.881837997,10,1.824591152,0.524420318,2.758089496,0.210267605,-1.994373678,-0.242584002,-3.475740639
0.69172435,0.479233029,0.719855679,9,1.325494448,1.095696016,2.146307277,1.021080634,-1.172855892,0.615047105,-2.916277524
0.73838241,0.280110834,0.95502111,11,1.060543648,1.314286616,1.680573726,1.082570432,-1.312122058,1.027162579,-1.877859467
0.354788969,0.524320658,0.283675756,6,0.59445587,2.511423279,3.018952035,-1.360572458,-3.943201733,4.159235399,3.253147748
0.798353874,0.262002709,0.377550837,12,1.224075801,1.418563681,2.578857515,1.332589835,-1.650729432,0.910463823,-3.365592576
0.885148952,0.074563443,0.584952233,5,1.033460716,2.723485554,1.451420488,2.388407507,-1.070037801,2.701780325,-1.329766385
0.258145277,0.316035248,0.668868408,2,1.927344801,1.347443114,3.322152983,-1.181749148,-2.759797585,-1.423168818,-3.871675651
0.731488031,0.952330204,0.862692667,12,0.504121475,3.383467143,3.214755858,0.326832147,-1.649702904,5.582517187,4.964488047
0.130674896,0.537397582,0.722763964,2,1.517749958,1.97971923,3.260930783,-1.896051573,-2.753543979,-2.031610231,-3.761085391
0.34851072,0.244319639,0.062957403,3,1.592995563,0.893238308,3.764175079,-0.640010993,-3.160776886,-0.965362809,-4.384150283
0.556180408,0.141955488,0.159281053,5,1.841614702,0.684028383,3.284620113,0.539532075,-2.518121732,0.088299824,-4.028766255
